"method","subsample","event_date","mean_car","se","boot_se","lo","hi","n","metric"
"SC","Full sample",211,-0.383468816509139,0.00451813645567666,0.0544314916174629,-0.481293109596172,-0.269287610264289,14847,"log"
"SC","Full sample",212,-0.385681502250131,0.00453741973008868,0.0548251685211727,-0.484204678829365,-0.270440431218245,14847,"log"
"SC","Full sample",213,-0.387490669042739,0.00454975968254435,0.0550282235811695,-0.485621583946942,-0.271734474777769,14847,"log"
"SC","Full sample",214,-0.389285301749656,0.00456997319389031,0.0552904045424983,-0.487739886129939,-0.272907221820107,14847,"log"
"SC","Full sample",215,-0.391249395236747,0.0045782334198009,0.0555470387966075,-0.490401954009092,-0.274304726939936,14847,"log"
"SC","Full sample",216,-0.393424173046155,0.00459445678808017,0.0557571340160583,-0.492699688625976,-0.275967639390376,14847,"log"
"SC","Full sample",217,-0.395354891107146,0.00460862710532694,0.0559844592996273,-0.494862932795886,-0.277330402694735,14847,"log"
"SC","Full sample",218,-0.396908403239266,0.00461969673574727,0.0562205702220209,-0.497244276222167,-0.278364520576513,14847,"log"
"SC","Full sample",219,-0.398799487360072,0.00463997251183158,0.0564675996955549,-0.499433222274545,-0.279946747774616,14847,"log"
"SC","Full sample",220,-0.400933583246197,0.00465369669659273,0.0568587678348412,-0.502466479055174,-0.28110777223526,14847,"log"
"SC","Full sample",221,-0.403255098740549,0.00468179411149425,0.0572531504283298,-0.50540324334556,-0.28239858538287,14847,"log"
"SC","Full sample",222,-0.404686369433988,0.00468818607545982,0.0574513767821793,-0.50735229588641,-0.283528462223666,14847,"log"
"SC","Full sample",223,-0.406287799765675,0.00470132757975287,0.0576804805509932,-0.509715456276584,-0.284556125457709,14847,"log"
"SC","Full sample",224,-0.40793775604824,0.00471942787734229,0.0578949259651146,-0.511631984252654,-0.285538242044996,14847,"log"
"SC","Full sample",225,-0.410030754534447,0.00473772484133821,0.0581651040617882,-0.514024809732202,-0.286860758672197,14847,"log"
"SC","Full sample",226,-0.411745856795496,0.00474279041396643,0.0584071580185118,-0.516410193470011,-0.288199319776301,14847,"log"
"SC","Full sample",227,-0.413085242881217,0.00476339945388611,0.0586644361685547,-0.518282097718148,-0.288723723889859,14847,"log"
"SC","Full sample",228,-0.415975934280556,0.0047833972534392,0.0589652429454253,-0.521506162338063,-0.291217283989713,14847,"log"
"SC","Full sample",229,-0.4177342317781,0.00479680586295746,0.0590966460609059,-0.523619770348057,-0.292487071687675,14847,"log"
"SC","Full sample",230,-0.419920563695384,0.00481036813578009,0.05940802174928,-0.526589792785778,-0.293496795343198,14847,"log"
"SC","Full sample",231,-0.421926318954379,0.00483200500641258,0.0597282747740796,-0.52927803801809,-0.294999707995349,14847,"log"
"SC","Full sample",232,-0.424013171805543,0.00484745621572072,0.0600419613619136,-0.531564516082111,-0.296182998690115,14847,"log"
"SC","Full sample",233,-0.425920695538151,0.00486212111160782,0.0602660271437895,-0.533936889916616,-0.297570540730104,14847,"log"
"SC","Full sample",234,-0.427771583119802,0.00487105058583069,0.0605100039149305,-0.536198324393086,-0.29857399017579,14847,"log"
"SC","Full sample",235,-0.430322812004512,0.0048949116390977,0.0608255588608536,-0.539678492088243,-0.300205918463581,14847,"log"
"SC","Full sample",236,-0.432339473564063,0.00491944480689803,0.0610052734774269,-0.541911772599504,-0.301791415963397,14847,"log"
"SC","Full sample",237,-0.433688760554646,0.00492559159015015,0.0612446597293758,-0.54333520080361,-0.30263297499576,14847,"log"
"SC","Full sample",238,-0.435753153431441,0.00494370446652849,0.0614159729558056,-0.545793582566231,-0.304038994935538,14847,"log"
"SC","Full sample",239,-0.437836860031428,0.00495974466771127,0.0617624577613334,-0.548255248503053,-0.304934329965227,14847,"log"
"SC","Full sample",240,-0.440079408100935,0.00498520071351676,0.0620431963182216,-0.55096501391121,-0.306542578755345,14847,"log"
"SC","Full sample",241,-0.44222161037173,0.005005265752878,0.0623362303352216,-0.553687781244823,-0.308029505609857,14847,"log"
"SC","Full sample",242,-0.44419005688112,0.00502550890135402,0.0626635592747703,-0.556438729929341,-0.30872020807921,14847,"log"
"SC","Full sample",243,-0.445399855274098,0.00503771119568468,0.0629826644290857,-0.557967836972397,-0.3094409374053,14847,"log"
"SC","Full sample",244,-0.447737836795802,0.00506259617984323,0.0632291182060455,-0.560509133154885,-0.3116263936452,14847,"log"
"SC","Full sample",245,-0.449918638687209,0.00508283876878313,0.0635490189767864,-0.56357731599246,-0.312805557033422,14847,"log"
"SC","Full sample",246,-0.452044754955399,0.00510009800997195,0.0638262238077864,-0.565880262085268,-0.3144293177288,14847,"log"
"SC","Full sample",247,-0.454060845821227,0.00512056748152287,0.0641634700365773,-0.568543397568855,-0.315634935288795,14847,"log"
"SC","Full sample",248,-0.455650310995196,0.00512913617868532,0.0644547720807073,-0.570482256422293,-0.316452122553108,14847,"log"
"SC","Full sample",249,-0.457674137324271,0.00515322530936883,0.064699158168121,-0.573279956212113,-0.317520301920046,14847,"log"
"SC","Full sample",250,-0.459609829012477,0.00515977636663304,0.0649270582969154,-0.575166261054308,-0.319249332314543,14847,"log"
"SC","Cash merger",-1,-0.000521242685552453,0.000309937781993969,0.000340241039964685,-0.00117590194356195,0.000160429395429054,9261,"log"
"SC","Cash merger",0,0.00471344887769968,0.000559511854125427,0.000674032936674795,0.00346618881057621,0.0060843482107807,9261,"log"
"SC","Cash merger",1,0.00745434879091188,0.000711309535142838,0.00107047467528445,0.00538994557570132,0.00968034701561621,9261,"log"
"SC","Cash merger",2,0.00674004445172182,0.00078047649785467,0.00123452062259558,0.00429804663161812,0.00915336295711883,9261,"log"
"SC","Cash merger",3,0.00471743801838139,0.000825627218145271,0.00142435079312281,0.00188876373033265,0.00734741230549473,9261,"log"
"SC","Cash merger",4,0.0040472656380572,0.000862014161125069,0.00165904969855829,0.000665473669395217,0.00712291504683681,9261,"log"
"SC","Cash merger",5,0.00269117714576913,0.000911704232116971,0.00185854746729339,-0.00117758560987847,0.00605396783032507,9261,"log"
"SC","Cash merger",6,0.000839386596283208,0.000952984138897247,0.00210390771257406,-0.00352459506722523,0.0047656025516441,9261,"log"
"SC","Cash merger",7,-0.000457941761643935,0.000983594282978274,0.00242677640831072,-0.00569605737047199,0.00396417925371758,9261,"log"
"SC","Cash merger",8,-0.00159034334235395,0.00101385514386606,0.00264292543590328,-0.00719510396377955,0.00317779366475646,9261,"log"
"SC","Cash merger",9,-0.00241519493657435,0.00104298312688336,0.00297812258426559,-0.00880026240936059,0.00282903383740123,9261,"log"
"SC","Cash merger",10,-0.00373165807383895,0.00108710393354861,0.0032875076451883,-0.0110968306564373,0.00212748475311692,9261,"log"
"SC","Cash merger",11,-0.00490979862699503,0.00112846270393447,0.00349535795289032,-0.0124235057762386,0.00122153603798796,9261,"log"
"SC","Cash merger",12,-0.00592403932419715,0.00115379381808754,0.00370173009584142,-0.013702193100035,0.000698180481815449,9261,"log"
"SC","Cash merger",13,-0.00748277014949952,0.00118944753471198,0.00393921029257663,-0.0159235340967749,-0.000345483705298302,9261,"log"
"SC","Cash merger",14,-0.00838446096294786,0.00122999562929576,0.00419132143211072,-0.0172887066215233,-0.000856851790985652,9261,"log"
"SC","Cash merger",15,-0.00932778330150499,0.00125780346617353,0.00440090099327624,-0.0184730463101415,-0.00112873421909312,9261,"log"
"SC","Cash merger",16,-0.01086067151357,0.0012876100485561,0.00458926419474435,-0.0206268020710898,-0.00235256369548814,9261,"log"
"SC","Cash merger",17,-0.0122046695211989,0.00131647887462823,0.00480227318312574,-0.0223726656258206,-0.00327892141655696,9261,"log"
"SC","Cash merger",18,-0.0132550107527431,0.00134457105317063,0.00503736470876511,-0.0241045460973229,-0.00382339591929645,9261,"log"
"SC","Cash merger",19,-0.014265636992435,0.00138889393644333,0.0051936913421396,-0.0255361788264666,-0.0045667370337749,9261,"log"
"SC","Cash merger",20,-0.0158580543223749,0.00141050587357193,0.00537882773194807,-0.0275385656353563,-0.00561772676241709,9261,"log"
"SC","Cash merger",21,-0.0173049198959187,0.00143285889956994,0.00566084255988672,-0.0293799365323932,-0.00637792681928958,9261,"log"
"SC","Cash merger",22,-0.0193332641555538,0.00146299269711729,0.00594060419801024,-0.0317651405647476,-0.0080845401328628,9261,"log"
"SC","Cash merger",23,-0.0207494077682024,0.00149125282829273,0.00616608080624645,-0.0337442324398947,-0.00899972583557793,9261,"log"
"SC","Cash merger",24,-0.0223554462433894,0.00151085480052607,0.00655137711633871,-0.0364572359193054,-0.00982304789568329,9261,"log"
"SC","Cash merger",25,-0.0235657796072085,0.00154553312156604,0.00682694708965084,-0.0383521529306306,-0.0104092041751545,9261,"log"
"SC","Cash merger",26,-0.024853064689915,0.00155854080126576,0.00696136706034846,-0.0396964941563995,-0.0114663100430107,9261,"log"
"SC","Cash merger",27,-0.0265886878519956,0.00158342490135304,0.00719420245209492,-0.0419264716401612,-0.012640204565037,9261,"log"
"SC","Cash merger",28,-0.0276026932262996,0.00160978195434559,0.00745993621479232,-0.0436411814468108,-0.0132941042945756,9261,"log"
"SC","Cash merger",29,-0.0285457531694782,0.00163579293928953,0.00773366903712895,-0.0453878080348527,-0.013915437645919,9261,"log"
"SC","Cash merger",30,-0.0298657082210667,0.00165787672315595,0.00780791044843905,-0.0465087978296084,-0.0147021218246347,9261,"log"
"SC","Cash merger",31,-0.0305501638770239,0.00167670836421031,0.00797210123203923,-0.0475888708202697,-0.0152551454390724,9261,"log"
"SC","Cash merger",32,-0.0318605471229419,0.0017061177160034,0.00820892497978412,-0.0493956022576759,-0.0160808923228102,9261,"log"
"SC","Cash merger",33,-0.0335942262505667,0.00172513553243423,0.00855965290411667,-0.0519092264827027,-0.0170081070501594,9261,"log"
"SC","Cash merger",34,-0.0348855599158296,0.00174565939184136,0.00879600249739574,-0.0537251033798566,-0.0177974894295728,9261,"log"
"SC","Cash merger",35,-0.0364523245183231,0.00176936148295349,0.00909229266978731,-0.0558435255760062,-0.0188338749601458,9261,"log"
"SC","Cash merger",36,-0.03808511876056,0.00178282980791073,0.0092223472229023,-0.0578354321634946,-0.0200866789769044,9261,"log"
"SC","Cash merger",37,-0.0399054425993456,0.00181193033101285,0.00958387262777898,-0.060194807963065,-0.0211453834052134,9261,"log"
"SC","Cash merger",38,-0.0414753860268187,0.00183071853710663,0.0098706470510358,-0.0624233910820555,-0.0222350462025477,9261,"log"
"SC","Cash merger",39,-0.0429121092041217,0.00186344077103905,0.0101720683849787,-0.0645116900120455,-0.0231765883185502,9261,"log"
"SC","Cash merger",40,-0.0441866043243942,0.00188281684177774,0.0103163009128553,-0.0663035789916025,-0.0240822966325698,9261,"log"
"SC","Cash merger",41,-0.0464355190927776,0.00192075749872982,0.0107328498048511,-0.0696753818057229,-0.0255569594147855,9261,"log"
"SC","Cash merger",42,-0.0477274344501436,0.00194021886683406,0.010962949364826,-0.0715980684905278,-0.0265167231175043,9261,"log"
"SC","Cash merger",43,-0.0488010719576783,0.00195993647925035,0.0112769932988068,-0.0732265710047378,-0.0268320309264908,9261,"log"
"SC","Cash merger",44,-0.0502474145974674,0.00199003110366527,0.0114971059569305,-0.0753522121405478,-0.0278737034091488,9261,"log"
"SC","Cash merger",45,-0.0514370510645487,0.00200853091942732,0.0116695823857085,-0.0768328160225114,-0.0289076101711956,9261,"log"
"SC","Cash merger",46,-0.0534864276008629,0.00202961638603388,0.0118836274265549,-0.0792102457488978,-0.0304419301330605,9261,"log"
"SC","Cash merger",47,-0.054598347261658,0.00204506081454912,0.0120786733935585,-0.080876697719718,-0.0310834342604887,9261,"log"
"SC","Cash merger",48,-0.0555219950961408,0.00207313122006124,0.0122755167333077,-0.0822894306599273,-0.0316219774976599,9261,"log"
"SC","Cash merger",49,-0.0560639882068953,0.00209235159740126,0.0122707106372234,-0.0827324735346449,-0.0321113033915616,9261,"log"
"SC","Cash merger",50,-0.057656744569619,0.00211073190588306,0.0126296598518113,-0.0852323222766017,-0.0332519675762342,9261,"log"
"SC","Cash merger",51,-0.059337814044856,0.00213814570925008,0.0130391456123734,-0.08782055899127,-0.0342529083161704,9261,"log"
"SC","Cash merger",52,-0.0607974227683685,0.00215581870561985,0.0132843607612352,-0.0899258772323637,-0.0353226602598901,9261,"log"
"SC","Cash merger",53,-0.0620816160065486,0.00217755344660324,0.013453350174066,-0.0914100078438886,-0.0360458117133416,9261,"log"
"SC","Cash merger",54,-0.0631253915144591,0.00219594173845931,0.01370877860215,-0.093118684317437,-0.0365006495328531,9261,"log"
"SC","Cash merger",55,-0.0645641448709695,0.00222142678867278,0.0139407581978035,-0.095106159648661,-0.0376423289848744,9261,"log"
"SC","Cash merger",56,-0.0658243310700299,0.00224410020849061,0.0142882062355101,-0.0971015789327142,-0.0383026187141509,9261,"log"
"SC","Cash merger",57,-0.0670352300283366,0.00226111573065404,0.0144564197500816,-0.0985777861917391,-0.0391788261843313,9261,"log"
"SC","Cash merger",58,-0.0687602064659551,0.00227856146659078,0.0147250180329536,-0.10080740677582,-0.0402131650143911,9261,"log"
