permno,date_index,master_deal_no,group,car_log_sc_1,car_log_vwretd_1,pct_cash,pct_stk,tpublic,car_sc,car_refit_250.x,r_sc,pre_rmse_sc,car_apm,car_refit_250.y,r_apm,pre_rmse_apm
10126,2525,718156020,14903,-0.0264027882367373,-0.0332940854132175,,100,Public,-0.00535762144644961,-0.797881480351127,,0.00758652600654519,-0.0231772369207752,-0.265836599328135,1,0.0134059031469271
10126,2628,760101020,15392,-0.00296057527884841,0.00417833914980292,,100,Priv.,0.007888530366575,-0.300799536627982,,0.00709550259554867,0.0120303360958222,-0.105141435508319,1,0.0122349906603444
10130,2235,597953020,13557,-0.000810035155154765,0.00487527903169394,100,,Public,-0.0454645046545042,-0.492089271802994,,0.0218340653518204,0.0403136869482424,-0.60809681784413,2,0.0316685023891947
10137,2948,921175020,16749,0.00878849998116493,0.0114694740623236,100,,Sub.,0.0178504322189657,-0.370704532868742,,0.00643125288919341,-0.0018315232317137,-0.432465123762899,1,0.013070377108021
10143,1051,222902020,6421,0.0307140443474054,0.0558862462639809,,100,Sub.,0.00994260569046101,-1.3420362747758,,0.0524268532772073,0.027711853876656,-2.6543354762961,1,0.0577959548807261
10143,2215,586493040,13460,-0.000516273081302643,0.00905267242342234,,100,Sub.,0.00698140162257402,-0.249454263907715,,0.0332007514519818,-0.028450384038062,-2.0908491050883,2,0.0354541985975951
10143,2216,586975040,13466,-0.106281638145447,-0.100607849657536,,100,Sub.,-0.088688231491392,-0.307801066556163,,0.033124294765354,-0.119113046992786,-1.9491150909855,2,0.036301260619121
10145,2519,715613020,14852,-0.000910061178728938,-0.0034705197904259,,100,Sub.,0.0156433646195149,-0.207632799807425,,0.00821737502206786,-0.00641734261160301,0.078335115735968,1,0.012683519919251
10145,2911,902949040,16594,0.0210084337741137,0.0204453878104687,100,,Sub.,-0.0170358618458629,-1.40317382263313,,0.0129610440680907,-0.01657215125324,-1.75796734521217,1,0.0174649929741588
10145,3615,1318333020,1918,0.0392460376024246,0.0255215540528297,100,,Sub.,0.0593101861323577,-0.845955574295976,,0.0139758163617419,0.050296248978998,-0.146301662131924,2,0.015930666691108
10145,3699,1363001020,2128,-0.0582536309957504,-0.00632143300026655,100,,Sub.,-0.0070872794795579,-0.641168994926128,,0.0173896528790202,0.444690717309843,-0.418658214674599,2,0.0168223432287754
10145,4598,1856825040,4810,-0.00998653657734394,-0.0126243708655238,100,,Sub.,-0.0118725001603105,0.3458875644094,,0.00513399441068192,-0.0162161031431471,0.447782553604741,1,0.00561587447838426
10145,4817,1973243020,5413,-0.0168769098818302,-0.00901284068822861,100,,Sub.,-0.0045069239630535,-0.507060205130128,,0.00688751339859917,-0.0177397753193721,-0.2112594404751,1,0.00795721800369336
10145,5006,2085976040,5870,-0.0223929956555367,-0.020452294498682,100,,Sub.,-0.017445870320107,-0.117175409091333,,0.0109073046354029,-0.0433419975115407,-0.118383240933809,1,0.0110266825206326
10145,5576,2463377040,7502,-0.00519135966897011,-0.00141151435673237,100,,Sub.,-0.000529864200884002,-0.148449737088437,,0.00513191761413042,-0.0056704855886349,-0.0374334838485047,1,0.00514736918381113
