"design","subsample","event_date","mean_car","boot_se","lo","hi","n"
"SC + ABK","Full sample",193,-0.0354361463401556,0.0244903825849814,-0.0875520071087195,0.00661955189017957,14847
"SC + ABK","Full sample",194,-0.035340803258341,0.0245022883349394,-0.086884583566166,0.00674838900378727,14847
"SC + ABK","Full sample",195,-0.0349057472450677,0.0243640179593833,-0.0870140035703293,0.00709114315336566,14847
"SC + ABK","Full sample",196,-0.0354053548468943,0.024575792587173,-0.0875161480098745,0.00703526678817822,14847
"SC + ABK","Full sample",197,-0.0340585157468123,0.0248620131662469,-0.0872421864720899,0.00884508026331132,14847
"SC + ABK","Full sample",198,-0.0345740780960409,0.0248947549159384,-0.0881980141327592,0.00826628758467873,14847
"SC + ABK","Full sample",199,-0.0341534010617308,0.0250232075970326,-0.0877719873949911,0.00932490211579682,14847
"SC + ABK","Full sample",200,-0.0343817481081127,0.025301876755056,-0.0887315012270663,0.00980503612484886,14847
"SC + ABK","Full sample",201,-0.0341342554910983,0.0253259032101651,-0.0888080326769852,0.0098948917973914,14847
"SC + ABK","Full sample",202,-0.0341586253831332,0.025492291881872,-0.0894825492036507,0.0101211660643525,14847
"SC + ABK","Full sample",203,-0.0338340329031784,0.0254529779505353,-0.0890592180986485,0.0105061149189275,14847
"SC + ABK","Full sample",204,-0.0334322067650853,0.0253276696705011,-0.0879130419975058,0.010736788132167,14847
"SC + ABK","Full sample",205,-0.0338059828852803,0.0255836556441291,-0.0892172319353891,0.0106718713827363,14847
"SC + ABK","Full sample",206,-0.033979971530611,0.0258284761775316,-0.0896248035685177,0.0105653492590311,14847
"SC + ABK","Full sample",207,-0.0341886779954774,0.0257993864257889,-0.0901528062876915,0.0103953755455459,14847
"SC + ABK","Full sample",208,-0.0340581506820468,0.0258077288203149,-0.0897775296817005,0.0107635493802449,14847
"SC + ABK","Full sample",209,-0.0338644422657405,0.0259644378544911,-0.0897736807855202,0.0113035447370393,14847
"SC + ABK","Full sample",210,-0.0331833336532107,0.0261214469620232,-0.0893025899992241,0.0124061946548806,14847
"SC + ABK","Full sample",211,-0.0333814034243157,0.0262176780694232,-0.0897431618286978,0.0121433933883714,14847
"SC + ABK","Full sample",212,-0.0329888061948361,0.0263122618214659,-0.089579935700131,0.0128017316179338,14847
"SC + ABK","Full sample",213,-0.0330191351576871,0.0264168852342181,-0.0896165562851409,0.0129644726250584,14847
"SC + ABK","Full sample",214,-0.0327338923513731,0.026422080259276,-0.0890118192938756,0.013232152294053,14847
"SC + ABK","Full sample",215,-0.0332159803732025,0.026588248526569,-0.0900272142745405,0.013176230884501,14847
"SC + ABK","Full sample",216,-0.0333461138261366,0.0268291764532528,-0.0906478702924158,0.0135041038552997,14847
"SC + ABK","Full sample",217,-0.0340217314372515,0.0267048977042459,-0.0911940940491006,0.012284904442179,14847
"SC + ABK","Full sample",218,-0.0344100522377327,0.0268500373255287,-0.0921258689817556,0.0119763110192745,14847
"SC + ABK","Full sample",219,-0.0346113857868492,0.0270937924868113,-0.0928557821159777,0.0126051579295749,14847
"SC + ABK","Full sample",220,-0.0342102728920533,0.0271639810870229,-0.0925858584453283,0.0130166265808064,14847
"SC + ABK","Full sample",221,-0.0341603954988552,0.0270814554875831,-0.0922926912607103,0.0129936785357036,14847
"SC + ABK","Full sample",222,-0.0344305767703143,0.0269821970365047,-0.0922615781506422,0.0127598329209129,14847
"SC + ABK","Full sample",223,-0.0348179028120914,0.0270930153291348,-0.0928013548845244,0.0120004252103698,14847
"SC + ABK","Full sample",224,-0.0340819342779789,0.0271446009606631,-0.0923537036520557,0.0128157870889758,14847
"SC + ABK","Full sample",225,-0.0338644712715845,0.0271544250096794,-0.0921028404338765,0.0125364683215545,14847
"SC + ABK","Full sample",226,-0.034031659524688,0.0273600935714167,-0.0920872748413859,0.0128180984370098,14847
"SC + ABK","Full sample",227,-0.0345649821440853,0.0274806688755978,-0.0929385049561696,0.0126873961832119,14847
"SC + ABK","Full sample",228,-0.0347677285091334,0.0277166951272616,-0.0935433413749966,0.0130243445865901,14847
"SC + ABK","Full sample",229,-0.0342236862905365,0.0278308939788806,-0.093196235585499,0.0140307070960913,14847
"SC + ABK","Full sample",230,-0.034379786199953,0.0278643662062308,-0.0937715510731809,0.0136227023700981,14847
"SC + ABK","Full sample",231,-0.0344262856464785,0.0278882458988316,-0.0937275495924808,0.0134433616491709,14847
"SC + ABK","Full sample",232,-0.0345758046804707,0.0279287244876538,-0.0941114058968696,0.0135963977535782,14847
"SC + ABK","Full sample",233,-0.0338276065767339,0.0280826202756877,-0.0940301011675767,0.0146810634667508,14847
"SC + ABK","Full sample",234,-0.0334489230950499,0.028070200812547,-0.093562894028743,0.0149292688271633,14847
"SC + ABK","Full sample",235,-0.0339673368988913,0.0281814672608591,-0.0945589662997475,0.0148279495614787,14847
"SC + ABK","Full sample",236,-0.0338426416474308,0.0282567547595748,-0.0945891159849976,0.0148760369822172,14847
"SC + ABK","Full sample",237,-0.0334778804884081,0.028482554558379,-0.0946090900604123,0.0153838166901756,14847
"SC + ABK","Full sample",238,-0.0330213177404679,0.0285654380642185,-0.094417026593006,0.0158723204638778,14847
"SC + ABK","Full sample",239,-0.0321174993931872,0.0287240065019137,-0.0938767293977529,0.0173317480107605,14847
"SC + ABK","Full sample",240,-0.032430826562095,0.0285777784831818,-0.0940348546685965,0.0171257619010112,14847
"SC + ABK","Full sample",241,-0.032972433184791,0.0286325896738748,-0.0948972416118747,0.0162816984086248,14847
"SC + ABK","Full sample",242,-0.0326930079493373,0.0286828525761296,-0.0945101920433545,0.0168484565127063,14847
"SC + ABK","Full sample",243,-0.0322058254297763,0.0290566822262335,-0.0950957045855413,0.017849542823687,14847
"SC + ABK","Full sample",244,-0.032454750927277,0.0290517075747286,-0.0950780849196039,0.017185455983158,14847
"SC + ABK","Full sample",245,-0.0320110268632212,0.0290834508929693,-0.0945848198211068,0.0176142859196165,14847
"SC + ABK","Full sample",246,-0.0323026128550485,0.0292411401319228,-0.0957769057851535,0.0178159718359903,14847
"SC + ABK","Full sample",247,-0.0323521420909776,0.0293410268975171,-0.0959769485923192,0.0178707928403268,14847
"SC + ABK","Full sample",248,-0.0329067656203583,0.0293850402698893,-0.0969278212960625,0.0175373818928112,14847
"SC + ABK","Full sample",249,-0.0332427734258691,0.0293930106420898,-0.0974950289172791,0.0167491066135804,14847
"SC + ABK","Full sample",250,-0.0331797042199389,0.0295372921244995,-0.0974536895391392,0.0169351512431256,14847
"SC + ABK","Cash merger",-1,-0.000167888481871047,0.000310971741419907,-0.000756681245893512,0.000461811802859547,9261
"SC + ABK","Cash merger",0,3.25927789684764e-05,0.000866667048421599,-0.00153401684990236,0.00185772027031195,9261
"SC + ABK","Cash merger",1,0.00064258841624572,0.00111286897498351,-0.00140381993208784,0.0029282616259697,9261
"SC + ABK","Cash merger",2,-0.000723334280486566,0.00118980077718201,-0.00290368754107737,0.00166909536054349,9261
"SC + ABK","Cash merger",3,-0.00117333619855308,0.00124719677661732,-0.00351852899860189,0.00129868952650952,9261
"SC + ABK","Cash merger",4,-0.00151929406954231,0.00142383858349598,-0.0042031834100065,0.00132768730104562,9261
"SC + ABK","Cash merger",5,-0.00269169369695046,0.00140594208141369,-0.00537240354196405,3.59517063867725e-05,9261
"SC + ABK","Cash merger",6,-0.00245491475942008,0.00154240587913062,-0.00534462690660215,0.000582660242882348,9261
"SC + ABK","Cash merger",7,-0.00265218764370414,0.00173233445898224,-0.00589472987051114,0.000950759144487264,9261
"SC + ABK","Cash merger",8,-0.00307076149287416,0.00192744547430741,-0.00680552359290911,0.0008006275826599,9261
"SC + ABK","Cash merger",9,-0.00297738748903948,0.00209118591166106,-0.00700383185231038,0.00121548622803356,9261
"SC + ABK","Cash merger",10,-0.00313059218696987,0.00230174726701166,-0.00738786338595422,0.00152190245361409,9261
"SC + ABK","Cash merger",11,-0.00374665383914199,0.00235730931678893,-0.00819571023338115,0.0010444183919156,9261
"SC + ABK","Cash merger",12,-0.00441226736970001,0.00245893621457397,-0.00904129503895309,0.000418248245565575,9261
"SC + ABK","Cash merger",13,-0.0046201223243434,0.00261996392786997,-0.0097120730580148,0.000390384758819152,9261
"SC + ABK","Cash merger",14,-0.00511711949408172,0.00257352597422821,-0.0101224703719696,-7.55515157947315e-05,9261
"SC + ABK","Cash merger",15,-0.00515504082638726,0.00268341922190598,-0.0103233626440049,2.19166349191658e-05,9261
"SC + ABK","Cash merger",16,-0.00556164003696743,0.00272161368243115,-0.0109035854381673,-0.000294769116703613,9261
"SC + ABK","Cash merger",17,-0.00677246829422711,0.00283134024272788,-0.0123284135067703,-0.00130871261806762,9261
"SC + ABK","Cash merger",18,-0.00727436517296792,0.00297928132821387,-0.0131244490419562,-0.00143670986963862,9261
"SC + ABK","Cash merger",19,-0.00689396866927124,0.00319699728474079,-0.0132414878161495,-0.00060186926199149,9261
"SC + ABK","Cash merger",20,-0.00735478408784672,0.00320002798453066,-0.0137038193657569,-0.00100840177234928,9261
"SC + ABK","Cash merger",21,-0.00729926054123466,0.00356957264367146,-0.0143204515522383,-0.000549333389701667,9261
"SC + ABK","Cash merger",22,-0.007534243345464,0.00377176183747503,-0.0150061464846089,-0.000449386138082576,9261
"SC + ABK","Cash merger",23,-0.00762397372279967,0.00377423084055473,-0.0149254361195295,-0.000569148498848115,9261
"SC + ABK","Cash merger",24,-0.00833805169313345,0.0037834723619182,-0.0158721887585075,-0.00138988082234086,9261
"SC + ABK","Cash merger",25,-0.00895150357892492,0.00403870665562261,-0.0169011806054358,-0.00169325805415486,9261
"SC + ABK","Cash merger",26,-0.00953644265134422,0.00408514706815211,-0.0173880982867082,-0.00220102667024481,9261
"SC + ABK","Cash merger",27,-0.00994981871453282,0.00415862325429315,-0.0178412059831314,-0.00237147581504441,9261
"SC + ABK","Cash merger",28,-0.00971505115240958,0.0042948038625954,-0.018019639244678,-0.00216981545879464,9261
"SC + ABK","Cash merger",29,-0.00978801165039769,0.00425804258714374,-0.0180263042287413,-0.002106913753237,9261
"SC + ABK","Cash merger",30,-0.0105374779712122,0.00432133178630646,-0.0188967407339768,-0.00282168802952571,9261
"SC + ABK","Cash merger",31,-0.00984120899276299,0.00460213327805886,-0.0189401874985671,-0.00180709625138733,9261
"SC + ABK","Cash merger",32,-0.0099950541444431,0.00483625478331468,-0.019719289604263,-0.00153376029939466,9261
"SC + ABK","Cash merger",33,-0.0102287723430307,0.00493302916514022,-0.0199829497879795,-0.00151536647530338,9261
"SC + ABK","Cash merger",34,-0.0101914386702053,0.00518069665335851,-0.0203568473649187,-0.000906858812913069,9261
"SC + ABK","Cash merger",35,-0.010505718431506,0.00525376856313543,-0.020989147009139,-0.0013441384767907,9261
"SC + ABK","Cash merger",36,-0.011349596630142,0.00527645544236144,-0.0220238202946604,-0.00202184354109879,9261
"SC + ABK","Cash merger",37,-0.0107955958546727,0.00543459248313713,-0.0211131577192809,-0.00103284358876645,9261
"SC + ABK","Cash merger",38,-0.0109758889032189,0.00571158538460083,-0.0220230968730211,-0.000879385826234534,9261
"SC + ABK","Cash merger",39,-0.0116812480374763,0.00577282979098283,-0.0228032828554894,-0.00143471874168881,9261
"SC + ABK","Cash merger",40,-0.0119799552351762,0.00582278157116601,-0.0233498258542822,-0.00162518049133712,9261
"SC + ABK","Cash merger",41,-0.0125271179535086,0.00578998757410566,-0.0239464376497893,-0.00234265751101168,9261
"SC + ABK","Cash merger",42,-0.0127565971697741,0.00607045000348269,-0.0250491897257681,-0.00224402896547496,9261
"SC + ABK","Cash merger",43,-0.0136766660512312,0.00605617167586137,-0.0257042028554782,-0.0031919809364133,9261
"SC + ABK","Cash merger",44,-0.0143900655410408,0.00624504080469806,-0.0266295501711473,-0.00356903646517419,9261
"SC + ABK","Cash merger",45,-0.0150610460274134,0.0064203816190519,-0.0277933217354695,-0.0037465770929616,9261
"SC + ABK","Cash merger",46,-0.0156321173636162,0.0065047115771193,-0.0284214739632553,-0.00410471298388147,9261
"SC + ABK","Cash merger",47,-0.016229042657154,0.00680794754870255,-0.0294449182513082,-0.00388121399510508,9261
"SC + ABK","Cash merger",48,-0.0168719335165071,0.00682730089470279,-0.0300597422147152,-0.00453555118681464,9261
"SC + ABK","Cash merger",49,-0.016287467091907,0.00689833873223928,-0.0299658039583406,-0.00365412802399701,9261
"SC + ABK","Cash merger",50,-0.0161951278447038,0.00702440641763684,-0.0301334919892289,-0.00398966632756425,9261
"SC + ABK","Cash merger",51,-0.0170663934641653,0.00714877518353488,-0.0313459941975832,-0.00427373974323963,9261
"SC + ABK","Cash merger",52,-0.0176280702612098,0.00742310969155021,-0.0328111324983581,-0.00446644891775999,9261
"SC + ABK","Cash merger",53,-0.0183096137760329,0.00764786228209774,-0.0334879619123678,-0.00482854525836429,9261
"SC + ABK","Cash merger",54,-0.0184899050238608,0.00746399777390339,-0.033389772068508,-0.00529106782845582,9261
"SC + ABK","Cash merger",55,-0.0185711697732234,0.007625956222625,-0.0336256209609456,-0.0051378591200658,9261
"SC + ABK","Cash merger",56,-0.018507028332301,0.00779003304320147,-0.0341271988112484,-0.00490207478937741,9261
"SC + ABK","Cash merger",57,-0.0186283923054113,0.00776848172613033,-0.0341808745009121,-0.00501240333715969,9261
"SC + ABK","Cash merger",58,-0.0187039702000612,0.00802535845616457,-0.0347621488246639,-0.00452564348280104,9261
"SC + ABK","Cash merger",59,-0.0191896437631139,0.00823427399532634,-0.0356608308816466,-0.00461606240086809,9261
"SC + ABK","Cash merger",60,-0.0193498404333662,0.00834828557728491,-0.0359820854941478,-0.00460307337633552,9261
"SC + ABK","Cash merger",61,-0.0199853901320051,0.00837044920137683,-0.0366097156653972,-0.00496051199031457,9261
"SC + ABK","Cash merger",62,-0.0200354957627322,0.0082871961528066,-0.036872442206171,-0.00498328512534812,9261
"SC + ABK","Cash merger",63,-0.0198873808207144,0.00841911572800299,-0.0369426293064418,-0.00494495076854598,9261
"SC + ABK","Cash merger",64,-0.0203390031744379,0.00862167046559196,-0.0376520678435231,-0.00525130815751714,9261
"SC + ABK","Cash merger",65,-0.0206494366443368,0.00862709065225082,-0.0380171278562228,-0.0050965993645035,9261
"SC + ABK","Cash merger",66,-0.0209026638118886,0.00884227220333155,-0.0387243144870298,-0.00514128749927279,9261
"SC + ABK","Cash merger",67,-0.0207403337090223,0.00887711255596932,-0.0385096930668027,-0.00503415153881162,9261
"SC + ABK","Cash merger",68,-0.0203910688011882,0.00908155993006422,-0.038363972050018,-0.00446011113984631,9261
"SC + ABK","Cash merger",69,-0.020899681198076,0.00916315346297814,-0.039466248491454,-0.00467057935618668,9261
"SC + ABK","Cash merger",70,-0.0214209092441545,0.00943856362562646,-0.0401446429708481,-0.00486960830514597,9261
"SC + ABK","Cash merger",71,-0.0211831949174958,0.00948859062187955,-0.0402083655341978,-0.00429709030260319,9261
"SC + ABK","Cash merger",72,-0.0214430721589171,0.00940412435059184,-0.0402557852013775,-0.00451367629604233,9261
"SC + ABK","Cash merger",73,-0.0204859883375592,0.00967001645133967,-0.040010012642104,-0.00259391330191909,9261
"SC + ABK","Cash merger",74,-0.0205571116038992,0.00973870030836028,-0.0404233817797353,-0.00259408366024878,9261
"SC + ABK","Cash merger",75,-0.0215516437047011,0.00980383992982818,-0.0413894773924914,-0.00356330542018949,9261
"SC + ABK","Cash merger",76,-0.0216259907523413,0.0100337679855454,-0.0419480050003999,-0.00320868769509906,9261
"SC + ABK","Cash merger",77,-0.0220773536009759,0.0101781313952108,-0.0428670472461905,-0.00340401561091304,9261
"SC + ABK","Cash merger",78,-0.0226372799369005,0.0102614018738641,-0.0437070344130156,-0.00382222293983557,9261
"SC + ABK","Cash merger",79,-0.0230276779217817,0.0105427494457582,-0.0446739819503233,-0.00376144949571215,9261
"SC + ABK","Cash merger",80,-0.0232401949812247,0.0105915553107832,-0.0451114077097439,-0.00422819789740262,9261
"SC + ABK","Cash merger",81,-0.0227940924670621,0.0106276289848932,-0.044701435997717,-0.00381847639018234,9261
"SC + ABK","Cash merger",82,-0.0236653696930744,0.01063079687265,-0.0457762065358794,-0.00455882820046441,9261
"SC + ABK","Cash merger",83,-0.023129154510272,0.0108223984138588,-0.0457087717025528,-0.00364755388888449,9261
"SC + ABK","Cash merger",84,-0.0232489265824598,0.0109072007816515,-0.0454829865902697,-0.00354557347253499,9261
"SC + ABK","Cash merger",85,-0.0233448713549042,0.0111337533344702,-0.0459053448664053,-0.0032877815375693,9261
"SC + ABK","Cash merger",86,-0.0242864509536784,0.0112477393729708,-0.0475049293621296,-0.00397144435038749,9261
"SC + ABK","Cash merger",87,-0.0239773550670636,0.0113863458707085,-0.0476585805198404,-0.00355371785780475,9261
"SC + ABK","Cash merger",88,-0.0241973432274594,0.011423870436372,-0.0475029257936608,-0.00352288111293171,9261
"SC + ABK","Cash merger",89,-0.0240534008500465,0.011416068763973,-0.0476746987986486,-0.00331633868565077,9261
"SC + ABK","Cash merger",90,-0.0246689936466093,0.0116697413633264,-0.0491580095674529,-0.00317580010238107,9261
"SC + ABK","Cash merger",91,-0.0247960428880292,0.0118014379708144,-0.0491804260240554,-0.00302053916442122,9261
"SC + ABK","Cash merger",92,-0.0248695653340829,0.0119167821808027,-0.0494837766303255,-0.00285391553025298,9261
"SC + ABK","Cash merger",93,-0.0245757285645514,0.0119623261723079,-0.0494456395485073,-0.00228438179675126,9261
"SC + ABK","Cash merger",94,-0.0244390380977877,0.0120957542266252,-0.0496558589072681,-0.00237202041139478,9261
"SC + ABK","Cash merger",95,-0.0249429334321436,0.0122715075402159,-0.0505943763356927,-0.00259994463438693,9261
"SC + ABK","Cash merger",96,-0.0252979825516882,0.0122838338440837,-0.0507969715247106,-0.00300139152018718,9261
"SC + ABK","Cash merger",97,-0.0254454409084331,0.0125123187756379,-0.0516335914516789,-0.00242599938870539,9261
"SC + ABK","Cash merger",98,-0.0265672455060823,0.0125662772509863,-0.0529099233377592,-0.00366479548286539,9261
"SC + ABK","Cash merger",99,-0.0267264674314997,0.0126047531296401,-0.0534717944375781,-0.00375990050208048,9261
"SC + ABK","Cash merger",100,-0.0269199888040428,0.0127195576045452,-0.0537315685123508,-0.0037913607148281,9261
"SC + ABK","Cash merger",101,-0.0270587029624823,0.0127144347072424,-0.0541045933446935,-0.00392630009749664,9261
"SC + ABK","Cash merger",102,-0.0281916103065252,0.0128146422910744,-0.0557638659313216,-0.00456078247981864,9261
"SC + ABK","Cash merger",103,-0.0281662387964885,0.0128592846828105,-0.0559175872138239,-0.00460398068723183,9261
"SC + ABK","Cash merger",104,-0.0281631607822735,0.0129391089678022,-0.056039888897351,-0.00432002994174825,9261
"SC + ABK","Cash merger",105,-0.0282111024118896,0.0131413675081428,-0.0565488716670345,-0.0042588986166873,9261
"SC + ABK","Cash merger",106,-0.02841210832253,0.0132007620630302,-0.0565690901942153,-0.00434397835824891,9261
"SC + ABK","Cash merger",107,-0.0270357837731278,0.0130176228521634,-0.0544182465988229,-0.00370522930881396,9261
"SC + ABK","Cash merger",108,-0.026881234922373,0.0131700907895573,-0.0543541882001623,-0.00285778983498163,9261
"SC + ABK","Cash merger",109,-0.0280384750634677,0.0132807826941598,-0.0562482115973702,-0.0043344017677672,9261
"SC + ABK","Cash merger",110,-0.0286050953181537,0.0132691585105561,-0.0566834575235316,-0.00502906392825124,9261
"SC + ABK","Cash merger",111,-0.0286834695791283,0.0133590852964781,-0.0571140280333609,-0.00451595826187367,9261
"SC + ABK","Cash merger",112,-0.0283062863967272,0.0132882850455992,-0.0563776579121869,-0.00449922152789034,9261
"SC + ABK","Cash merger",113,-0.0289846356290201,0.0136031646391401,-0.0578419831005181,-0.00473595987686653,9261
"SC + ABK","Cash merger",114,-0.0287888200158565,0.0138228074487526,-0.0581925958208183,-0.00411965585490273,9261
"SC + ABK","Cash merger",115,-0.0291624190847869,0.0140083841851603,-0.0589531422526243,-0.00420352538319125,9261
"SC + ABK","Cash merger",116,-0.0288848792428273,0.0142233802113939,-0.0591029888536038,-0.00333774310678862,9261
"SC + ABK","Cash merger",117,-0.0283298526994991,0.0142926053551141,-0.0582024216835005,-0.00266393636479434,9261
"SC + ABK","Cash merger",118,-0.0283179988580741,0.0142934010859628,-0.0580279300264682,-0.0024731154367659,9261
"SC + ABK","Cash merger",119,-0.0290940213763361,0.0142548629917993,-0.0587949463601421,-0.00362076974064459,9261
"SC + ABK","Cash merger",120,-0.0291855367084048,0.0143075741421802,-0.0594020784055041,-0.0038305343769819,9261
"SC + ABK","Cash merger",121,-0.0288066754015796,0.0144509957671637,-0.0595394944508774,-0.00322062243676674,9261
"SC + ABK","Cash merger",122,-0.0297197601059164,0.0144706101788523,-0.0600577991482784,-0.00399357224597928,9261
"SC + ABK","Cash merger",123,-0.0297802562061074,0.0144921789565814,-0.0600494662291033,-0.00376889452425904,9261
"SC + ABK","Cash merger",124,-0.0296862539648435,0.0144786990060423,-0.0600454095689727,-0.00396821989376862,9261
"SC + ABK","Cash merger",125,-0.0293463243142359,0.0146866056845707,-0.0604191880456521,-0.00322079811137088,9261
"SC + ABK","Cash merger",126,-0.0298374186261271,0.0147160484983247,-0.0611693602587757,-0.00342333194757774,9261
"SC + ABK","Cash merger",127,-0.0301736553937434,0.0148348367949421,-0.0619315152922239,-0.00371507588854921,9261
"SC + ABK","Cash merger",128,-0.0295814908214239,0.0149787895167127,-0.061672751430329,-0.00280493609952884,9261
"SC + ABK","Cash merger",129,-0.0286010854140135,0.0151555626453002,-0.0605202797455827,-0.00142721960649987,9261
"SC + ABK","Cash merger",130,-0.0290378008043838,0.0151244927920753,-0.0605601127607333,-0.0018012406923342,9261
"SC + ABK","Cash merger",131,-0.0291117513313867,0.0152236602265435,-0.0608495464603134,-0.00158997555072484,9261
"SC + ABK","Cash merger",132,-0.0291993463866602,0.0152454214205636,-0.0614636269722357,-0.00157587679295127,9261
"SC + ABK","Cash merger",133,-0.0291226121031158,0.0151919112982453,-0.0607760793625176,-0.00140166626529109,9261
"SC + ABK","Cash merger",134,-0.0290301149980189,0.0151800529398379,-0.0611092668635037,-0.00157202573692377,9261
"SC + ABK","Cash merger",135,-0.0291224433631568,0.0152135120729456,-0.0612974151292415,-0.00184086891532227,9261
"SC + ABK","Cash merger",136,-0.0288681352928845,0.0151641930614143,-0.0608494689890308,-0.00150607920689222,9261
"SC + ABK","Cash merger",137,-0.0294795852748028,0.015285066290667,-0.0616768775785928,-0.00203199032926278,9261
"SC + ABK","Cash merger",138,-0.0292166397325639,0.0153237837621808,-0.0611117808339606,-0.00183194707454103,9261
"SC + ABK","Cash merger",139,-0.0286785225920494,0.0154609728420384,-0.0607643409009921,-0.00101186640235637,9261
"SC + ABK","Cash merger",140,-0.0290119544316305,0.0154895830514596,-0.061313277951437,-0.00138998675279305,9261
"SC + ABK","Cash merger",141,-0.0294936926688076,0.0155741672396454,-0.0618294608461084,-0.00153315667730961,9261
"SC + ABK","Cash merger",142,-0.0295511320672569,0.0155401742588476,-0.0621705029554737,-0.00146828416342663,9261
"SC + ABK","Cash merger",143,-0.0295550211229837,0.0155645962597364,-0.0619850240777335,-0.00143815983274638,9261
"SC + ABK","Cash merger",144,-0.029639900391049,0.01577585020098,-0.0628459855703652,-0.00114188830253615,9261
"SC + ABK","Cash merger",145,-0.0300522880595439,0.0158149870602729,-0.0632585942947299,-0.00125804548940913,9261
"SC + ABK","Cash merger",146,-0.0295913230908014,0.0159554873458536,-0.0627445150482393,-0.000770933816884191,9261
"SC + ABK","Cash merger",147,-0.0291361080508189,0.0160955048883812,-0.0627830515321939,-0.000169311841032187,9261
"SC + ABK","Cash merger",148,-0.0290597166163651,0.0164860862636798,-0.0635070367190576,0.00113209192901317,9261
"SC + ABK","Cash merger",149,-0.0287976104191141,0.0166290710922418,-0.0635267567121257,0.00130619603386807,9261
"SC + ABK","Cash merger",150,-0.0293485393097757,0.0166695239085781,-0.0644066068327034,0.00108753031533143,9261
"SC + ABK","Cash merger",151,-0.028862557113264,0.0167894240500407,-0.0641760343719521,0.0015034536542314,9261
"SC + ABK","Cash merger",152,-0.0285651612922041,0.0170525630627833,-0.0643110334141023,0.00247273829465506,9261
"SC + ABK","Cash merger",153,-0.0285012211735211,0.0171469295872954,-0.0645353132301589,0.00243312734575301,9261
"SC + ABK","Cash merger",154,-0.0283069612715329,0.0170210675498206,-0.0643564674041994,0.00267540374233317,9261
"SC + ABK","Cash merger",155,-0.0287498216045974,0.0170801714244405,-0.0647125270210247,0.00230640194688138,9261
"SC + ABK","Cash merger",156,-0.0288444959012745,0.0171681945238182,-0.0649764199284627,0.00213421224136342,9261
"SC + ABK","Cash merger",157,-0.029324021023216,0.0173701853447792,-0.0662879515206477,0.00199087643192309,9261
"SC + ABK","Cash merger",158,-0.0294690286773719,0.0174618432466135,-0.0662513957383818,0.00195325995751009,9261
"SC + ABK","Cash merger",159,-0.0300786187389072,0.0176622694220063,-0.0673063774893374,0.00164386468774815,9261
"SC + ABK","Cash merger",160,-0.030797350303593,0.0176266145093283,-0.0679816522119952,0.00108829033921689,9261
"SC + ABK","Cash merger",161,-0.0306463214493823,0.0176901835739226,-0.0681756993858744,0.00135901728021761,9261
"SC + ABK","Cash merger",162,-0.0303012310974502,0.0179166822109632,-0.0685726463928602,0.00212524900086014,9261
"SC + ABK","Cash merger",163,-0.0306086519346793,0.0181420278575866,-0.0693881592310907,0.00230047312145663,9261
"SC + ABK","Cash merger",164,-0.0317109358974319,0.0182500947425398,-0.0705198735385721,0.00163339742556967,9261
"SC + ABK","Cash merger",165,-0.0315842062550802,0.0182538785905925,-0.070421854801211,0.00161671401989435,9261
"SC + ABK","Cash merger",166,-0.0318967846928011,0.0184227791824996,-0.0714201210722581,0.00169639316198815,9261
"SC + ABK","Cash merger",167,-0.0314687244887935,0.0184144323027189,-0.0709300054611683,0.00205530870637455,9261
"SC + ABK","Cash merger",168,-0.0313221556255804,0.0185476249855407,-0.0711153406428054,0.00212348824023766,9261
"SC + ABK","Cash merger",169,-0.0318370320899197,0.0185481715821101,-0.0716085899212837,0.00181358117512084,9261
"SC + ABK","Cash merger",170,-0.0325563770630531,0.0186294545581232,-0.0728265727815667,0.00131151167063637,9261
"SC + ABK","Cash merger",171,-0.0322039949419112,0.0188419879608294,-0.0730697152379723,0.00169613894609961,9261
"SC + ABK","Cash merger",172,-0.0321581288904117,0.0187186484287533,-0.0728736762750652,0.00135535856791416,9261
"SC + ABK","Cash merger",173,-0.0318420995757078,0.0189441588639164,-0.0726938427507382,0.00251638459769271,9261
"SC + ABK","Cash merger",174,-0.0319781965485085,0.0191638633266542,-0.073175697130205,0.00233864864014628,9261
"SC + ABK","Cash merger",175,-0.0322855296802409,0.0191699452838766,-0.073923338338027,0.00152281175248295,9261
"SC + ABK","Cash merger",176,-0.0322591211247473,0.0193580297108776,-0.0746351304663986,0.00230673726828998,9261
"SC + ABK","Cash merger",177,-0.0321390784585319,0.0193297117445242,-0.0743317337726338,0.0021552575459117,9261
"SC + ABK","Cash merger",178,-0.03226954490067,0.0194793769034623,-0.0744100688151527,0.00247820636828541,9261
"SC + ABK","Cash merger",179,-0.0318766671084632,0.0195774365132388,-0.0741228199211995,0.00279478094393902,9261
"SC + ABK","Cash merger",180,-0.0316870924945262,0.0197912777463401,-0.0747249013650781,0.00308153179050009,9261
"SC + ABK","Cash merger",181,-0.0319253508469486,0.0199022842209784,-0.0754568474293061,0.00334039643056559,9261
"SC + ABK","Cash merger",182,-0.0319993800201995,0.0199148316448654,-0.0756397587713535,0.00339776037353334,9261
"SC + ABK","Cash merger",183,-0.0323974786531139,0.020042515506437,-0.0765286053576086,0.00329218924045797,9261
"SC + ABK","Cash merger",184,-0.0329802387627414,0.0201288351297937,-0.0774124997913877,0.00277219928639132,9261
