"method","subsample","event_date","mean_car","boot_se","lo","hi","n"
"APM","Full sample",220,-0.130131176354056,0.0566489376896758,-0.252406189568028,-0.0185443676703775,6925
"APM","Full sample",221,-0.129935250800152,0.0568939825313127,-0.252686763621445,-0.0179539131880423,6925
"APM","Full sample",222,-0.130240376044138,0.0571117775044005,-0.253577812598747,-0.0173354808370576,6925
"APM","Full sample",223,-0.130674418260392,0.0574736237119047,-0.254404699265036,-0.0175807541242024,6925
"APM","Full sample",224,-0.130736811793576,0.0579366457644099,-0.255157659414785,-0.0171459936356755,6925
"APM","Full sample",225,-0.131762371063393,0.0580457858016899,-0.256711117486105,-0.0169211037114017,6925
"APM","Full sample",226,-0.132256274311863,0.0583035044678409,-0.257566881826775,-0.0167199436828084,6925
"APM","Full sample",227,-0.133149753936776,0.058562577850632,-0.259239728947711,-0.017365192730155,6925
"APM","Full sample",228,-0.134532294221222,0.058770746017865,-0.260526412751295,-0.0180554386614183,6925
"APM","Full sample",229,-0.136016609022659,0.0589145137063396,-0.262076984857704,-0.019654613638175,6925
"APM","Full sample",230,-0.13817485836906,0.0587024992907567,-0.265406049173391,-0.0208185412309868,6925
"APM","Full sample",231,-0.138343866876271,0.0591843372296249,-0.266824265869694,-0.0194509724973324,6925
"APM","Full sample",232,-0.139455489524348,0.0592824188365445,-0.26795861308779,-0.0199120364602052,6925
"APM","Full sample",233,-0.139883522823969,0.0595319394342208,-0.269174490761596,-0.0205628782696037,6925
"APM","Full sample",234,-0.140780473243347,0.0595190548700214,-0.270053842185112,-0.0220396915111427,6925
"APM","Full sample",235,-0.141259995686448,0.0596354453002814,-0.271204180496028,-0.0216563775194637,6925
"APM","Full sample",236,-0.141996650094124,0.0598024133495648,-0.272057620562892,-0.0221716267629002,6925
"APM","Full sample",237,-0.141718546260581,0.0600681988931412,-0.272355687202114,-0.020735192763402,6925
"APM","Full sample",238,-0.143133588624948,0.0600975704537356,-0.272772876351679,-0.0221397853530114,6925
"APM","Full sample",239,-0.143153235041293,0.060434867159214,-0.273460035051126,-0.0216327828831728,6925
"APM","Full sample",240,-0.144303723994779,0.0605282773905841,-0.274297369567522,-0.0225350409870981,6925
"APM","Full sample",241,-0.144308043163882,0.060890846797508,-0.273892652030688,-0.0219356436078974,6925
"APM","Full sample",242,-0.146023036724994,0.0608074022747311,-0.275919534031472,-0.0242316448522113,6925
"APM","Full sample",243,-0.146368863798646,0.0610490667642385,-0.276822147992914,-0.024279059096283,6925
"APM","Full sample",244,-0.147403103025522,0.0610329125813448,-0.277824425954735,-0.0254516992116195,6925
"APM","Full sample",245,-0.147814041541927,0.0612452840948774,-0.277689883956712,-0.0254748784874463,6925
"APM","Full sample",246,-0.148391477126328,0.0614429834699975,-0.278666834071575,-0.0255479716230077,6925
"APM","Full sample",247,-0.149617842120341,0.0616464073056878,-0.2808249768379,-0.027216274709797,6925
"APM","Full sample",248,-0.149823386893965,0.0618968312604836,-0.281304858218118,-0.0278168497467988,6925
"APM","Full sample",249,-0.1511004652384,0.0619703374128686,-0.283695425617652,-0.0290509609018118,6925
"APM","Full sample",250,-0.15201385901791,0.0621597143136705,-0.284477105773289,-0.0293543511320775,6925
"APM","Cash merger",-1,3.50470375505982e-05,0.000493834395718024,-0.000911490716252071,0.00105013646110283,5676
"APM","Cash merger",0,0.00734120382322227,0.00173060142010502,0.00432863769773636,0.0112300469546425,5676
"APM","Cash merger",1,0.0105209876494964,0.00193118837696772,0.00699720104121472,0.0146874549406975,5676
"APM","Cash merger",2,0.0105016942689267,0.00225197287556877,0.00631983766926208,0.0151446297427592,5676
"APM","Cash merger",3,0.0106644054551201,0.002273701295133,0.00640155327373501,0.0152618945140467,5676
"APM","Cash merger",4,0.0101750350851925,0.00245258263764568,0.0056304346099307,0.0151940976931276,5676
"APM","Cash merger",5,0.0105518195685811,0.00265839680815147,0.00550247027808186,0.0159038991835101,5676
"APM","Cash merger",6,0.00979723163201749,0.00292324160607375,0.00432208064301573,0.015796766899148,5676
"APM","Cash merger",7,0.00936347506199513,0.00322297399613508,0.00317932764104784,0.0157591432259198,5676
"APM","Cash merger",8,0.00894699270893483,0.00339548748267054,0.00241565973741769,0.0155937699851657,5676
"APM","Cash merger",9,0.0087039054148663,0.00365329367960024,0.00183644669417629,0.0160611617983951,5676
"APM","Cash merger",10,0.0077980482352904,0.00390815561125854,0.000191297536081624,0.0155526568354335,5676
"APM","Cash merger",11,0.00723753166472285,0.00405095063493643,-0.000737665530375831,0.0150441409668441,5676
"APM","Cash merger",12,0.00584913420288953,0.00445560620005671,-0.00290958779044832,0.014391788466462,5676
"APM","Cash merger",13,0.00516590916938582,0.00459556931785421,-0.00382879896011652,0.0141328399034692,5676
"APM","Cash merger",14,0.00544291038052478,0.00489180492266223,-0.00397465121783513,0.0148352272134443,5676
"APM","Cash merger",15,0.00517524605777162,0.00515584254059645,-0.00496451502975153,0.0150562022261798,5676
"APM","Cash merger",16,0.00421147507701089,0.00537308916151142,-0.00599450239753876,0.0144796169084825,5676
"APM","Cash merger",17,0.0034805037051472,0.00562344337480882,-0.00687153145579257,0.0143821599257636,5676
"APM","Cash merger",18,0.00300266974408209,0.00611122695165382,-0.0079441925059514,0.0152619140510651,5676
"APM","Cash merger",19,0.00229647714711022,0.0063654211387675,-0.00898758061692822,0.0149987083890977,5676
"APM","Cash merger",20,0.00107778797204099,0.00672867974231789,-0.0108258434628758,0.0144336057552913,5676
"APM","Cash merger",21,0.000851235491259873,0.00714804540764818,-0.0118150260355158,0.0152668707600032,5676
"APM","Cash merger",22,-0.00025742491861681,0.00750601008072033,-0.0137040998314732,0.0147327919519602,5676
"APM","Cash merger",23,-0.0011406956973155,0.0077401247793633,-0.0151371376787652,0.0142003523932225,5676
"APM","Cash merger",24,-0.0013836664559273,0.00806818466648525,-0.0163850053090702,0.0145815286737628,5676
"APM","Cash merger",25,-0.00205790586291776,0.00839802724954629,-0.0176220283700523,0.0146711197117102,5676
"APM","Cash merger",26,-0.00254269205476352,0.00868561805559716,-0.0186217847166388,0.0144113857654929,5676
"APM","Cash merger",27,-0.00305821205250086,0.00913907127923732,-0.0196414457139886,0.015279226707695,5676
"APM","Cash merger",28,-0.00329195962116848,0.00945022604333406,-0.020698971089108,0.0156235960024522,5676
"APM","Cash merger",29,-0.00320757539200845,0.00973355159749644,-0.0208231822172946,0.0156969362049588,5676
"APM","Cash merger",30,-0.00354401139532849,0.0100433181075331,-0.0213640769033845,0.0168635315381573,5676
"APM","Cash merger",31,-0.00421590512817401,0.0102903808387489,-0.0223290272482525,0.0167546415458223,5676
"APM","Cash merger",32,-0.00467703734213507,0.0105720856299702,-0.0234744375391375,0.0173457048002083,5676
"APM","Cash merger",33,-0.00499820772705885,0.0108609825083108,-0.0246465795384407,0.0174316245516418,5676
"APM","Cash merger",34,-0.00602460617309624,0.0109467583368817,-0.0254225709376189,0.0161976921179008,5676
"APM","Cash merger",35,-0.00692008630389022,0.011205456660165,-0.0268270083259397,0.0156404679933376,5676
"APM","Cash merger",36,-0.00779560410253514,0.0115817498457994,-0.028152492292116,0.01563586037232,5676
"APM","Cash merger",37,-0.00827328992942978,0.0118955917601829,-0.0295323240149388,0.016023994606356,5676
"APM","Cash merger",38,-0.00832262830483602,0.0121969291872179,-0.0302102251740888,0.0164747587239196,5676
"APM","Cash merger",39,-0.00880947999915476,0.0123509224973062,-0.031070334039237,0.0162909545250576,5676
"APM","Cash merger",40,-0.0106153591056093,0.01277202379646,-0.0333579172833756,0.0151558831346082,5676
"APM","Cash merger",41,-0.0114372013365613,0.0130364620189726,-0.0349838360425728,0.014612634737878,5676
"APM","Cash merger",42,-0.0121463782134847,0.0133359273264631,-0.0364258966688459,0.0145559020045042,5676
"APM","Cash merger",43,-0.0123683354303605,0.0137874676928758,-0.0377768853474785,0.0153919554267142,5676
"APM","Cash merger",44,-0.0126821745871696,0.0144140107668888,-0.039311219209736,0.015999094552926,5676
"APM","Cash merger",45,-0.0130178443097954,0.0147684747172947,-0.0401415170981467,0.0166449380355854,5676
"APM","Cash merger",46,-0.0135757999022297,0.0151828484193527,-0.0415523137607701,0.0167986288229821,5676
"APM","Cash merger",47,-0.0138615186753177,0.0156276850075425,-0.0425690846750346,0.0174579011859624,5676
"APM","Cash merger",48,-0.0146616490217267,0.0159069038021257,-0.0436816854829171,0.0175403586359839,5676
"APM","Cash merger",49,-0.0149989538318506,0.0162136107416399,-0.0447255217391018,0.0178385528681292,5676
"APM","Cash merger",50,-0.0148716624973966,0.0164383185884402,-0.044484621830005,0.0185183522785373,5676
"APM","Cash merger",51,-0.0151859557202788,0.0166813193391337,-0.0455568566744066,0.0187382756352841,5676
"APM","Cash merger",52,-0.0158843211712319,0.0168754974347659,-0.0464678488942911,0.018541748907142,5676
"APM","Cash merger",53,-0.0162065448423631,0.0169130581678049,-0.0468677884603207,0.0181686487548515,5676
"APM","Cash merger",54,-0.0159703642735102,0.0170799373957294,-0.0468128846782008,0.0183156288235374,5676
"APM","Cash merger",55,-0.0167866772233651,0.0173625885305945,-0.0480479606028536,0.0180255956102553,5676
"APM","Cash merger",56,-0.0169281817842911,0.0175601786110757,-0.0488804159686184,0.0181313338571548,5676
"APM","Cash merger",57,-0.0180003642144121,0.0176987445591397,-0.0503607098496697,0.0176444277675701,5676
"APM","Cash merger",58,-0.0190781157153413,0.0179218993686237,-0.0516457928218973,0.017233001528713,5676
"APM","Cash merger",59,-0.0201258744379002,0.0183638402351797,-0.0537537219547977,0.016980227018388,5676
"APM","Cash merger",60,-0.0210861436100398,0.0186102018135079,-0.0549989200835492,0.0163027857003288,5676
"APM","Cash merger",61,-0.0216673258647615,0.0190096780830718,-0.0567902008280119,0.017253994267677,5676
"APM","Cash merger",62,-0.0224233768268941,0.0191711959413247,-0.0581268212341131,0.0168819858185472,5676
"APM","Cash merger",63,-0.0238766421143264,0.0194958459414628,-0.0605981205433107,0.0166141051203969,5676
"APM","Cash merger",64,-0.0251185587100099,0.0196157660415911,-0.0620521678507666,0.0150487561630298,5676
"APM","Cash merger",65,-0.0249301653172204,0.0198746454937848,-0.0622897350079194,0.0151606819412332,5676
"APM","Cash merger",66,-0.025894508175564,0.0202296068338457,-0.0640627063685002,0.0140781418177325,5676
"APM","Cash merger",67,-0.0262710329863603,0.0203954004251791,-0.0644612651844995,0.0142697090560042,5676
"APM","Cash merger",68,-0.0264762021925729,0.020571616250088,-0.0652089373723361,0.0139692534242337,5676
"APM","Cash merger",69,-0.0276250392623369,0.0206158541727456,-0.0664694806198337,0.0127869974972213,5676
"APM","Cash merger",70,-0.0288134210424511,0.0207657119602629,-0.067803498689472,0.0119828247491117,5676
"APM","Cash merger",71,-0.0292431043335544,0.0211778220652057,-0.0687089209839754,0.0125283820755118,5676
"APM","Cash merger",72,-0.0302928290634068,0.0212045868755568,-0.0698482147335616,0.0114969622755917,5676
"APM","Cash merger",73,-0.0315584421613478,0.0215022396700371,-0.0714421806502141,0.0110030793516948,5676
"APM","Cash merger",74,-0.0328775082296873,0.0216999506658502,-0.0730737068324828,0.0105610676857985,5676
"APM","Cash merger",75,-0.0328310359561495,0.0220519733349776,-0.0734292570545845,0.0120470365378699,5676
"APM","Cash merger",76,-0.0324987791029,0.0223402113319793,-0.0731904491683539,0.0127639028165129,5676
