"series","subsample","event_date","mean_car","boot_se","lo","hi"
"Runup placebo","Full sample",33,-0.00447982464123739,0.00357656907375637,-0.0115752020675719,0.00265072022173417
"Runup placebo","Full sample",34,-0.00441634277063654,0.00360041815659268,-0.0114889114804658,0.00282480338852251
"Runup placebo","Full sample",35,-0.00391274351462247,0.00369202596463903,-0.0113823846300398,0.00352915426413058
"Runup placebo","Full sample",36,-0.00383700380699255,0.00373279129564072,-0.0114276957583344,0.00365068183387029
"Runup placebo","Full sample",37,-0.00444057462772862,0.00386446171034012,-0.0123974798078451,0.00302306195675987
"Runup placebo","Full sample",38,-0.00429439987633419,0.00390659313239481,-0.0125241868321874,0.00323335172825934
"Runup placebo","Full sample",39,-0.00476239887398635,0.00409529273691105,-0.013370547498534,0.00323627697673434
"Runup placebo","Full sample",40,-0.00491773032818408,0.00408405452570812,-0.0134249721792535,0.00314132211909845
"Runup placebo","Full sample",41,-0.00540716693237043,0.00392371067976451,-0.0135558390874718,0.00246263425826606
"Runup placebo","Full sample",42,-0.0054267156890496,0.00427817127536346,-0.0140508595988191,0.00298352433100731
"Runup placebo","Full sample",43,-0.00570693124901747,0.00431643212835677,-0.0142917667471672,0.00269481733911547
"Runup placebo","Full sample",44,-0.00616479406592369,0.00446534093416678,-0.0151114799167202,0.00264753454830547
"Runup placebo","Full sample",45,-0.00614227699711615,0.00440300305087664,-0.0149528660752426,0.00257414235728282
"Runup placebo","Full sample",46,-0.00632122896222917,0.00471430752747928,-0.0157599076288105,0.00293026101221152
"Runup placebo","Full sample",47,-0.00629971022533858,0.00477565912447311,-0.0159562846590317,0.00315721353613085
"Runup placebo","Full sample",48,-0.0065768055318573,0.00502226886876442,-0.0166856492678705,0.00348472126366786
"Runup placebo","Full sample",49,-0.00687509422016022,0.00507282239986522,-0.017303698675763,0.0033617218630881
"Runup placebo","Full sample",50,-0.00736570302526831,0.00497036650463097,-0.017529360607135,0.00237862856908745
"Runup placebo","Full sample",51,-0.00778366116371577,0.00500520440318163,-0.018262537398774,0.00206795676425938
"Runup placebo","Full sample",52,-0.0087880962436528,0.00485948637461709,-0.019025508101627,0.000649603168889528
"Runup placebo","Full sample",53,-0.00811154608845261,0.00495691764545131,-0.0185006547256991,0.00150255693919952
"Runup placebo","Full sample",54,-0.00808919512881635,0.00505083635125043,-0.01863354901934,0.00180185651129368
"Runup placebo","Full sample",55,-0.00884010751782677,0.00518050750345445,-0.0195782503822036,0.00115517662480319
"Runup placebo","Full sample",56,-0.0086388596019806,0.00529702570267192,-0.0196536574135053,0.00145530337959732
"Runup placebo","Full sample",57,-0.00902937554314416,0.0053184948753143,-0.0199294068131491,0.00116801458491179
"Runup placebo","Full sample",58,-0.00959504942488164,0.00551767713042381,-0.0210550493216035,0.000812672207078444
"Runup placebo","Full sample",59,-0.00976720393395236,0.0055392947726391,-0.0212112357623751,0.000664607509489504
"Runup placebo","Full sample",60,-0.0106005593773118,0.00548695409429731,-0.0218977584323663,-0.000227070074673465
"Runup placebo","Full sample",61,-0.00936767266378185,0.0058750599720058,-0.021684228329039,0.00174126253154497
"Runup placebo","Full sample",62,-0.00943417721133825,0.00588726184291019,-0.0214555879658664,0.00166051034388264
"Runup placebo","Full sample",63,-0.00940758240993459,0.00586249898048258,-0.0215055534715568,0.00147318201103741
"Runup placebo","Full sample",64,-0.00923222271355332,0.00596725343564377,-0.0213505853593374,0.00174800265386414
"Runup placebo","Full sample",65,-0.00952587674228681,0.00598658080740281,-0.021763321958394,0.00175309379885513
"Runup placebo","Full sample",66,-0.0101085832491164,0.00607294097299264,-0.0223965365788199,0.00118835754325848
"Runup placebo","Full sample",67,-0.010566407411405,0.00607699072934232,-0.0231320943987237,0.000534829901327524
"Runup placebo","Full sample",68,-0.0111125491878558,0.00607575137423285,-0.0238283853138258,-0.000157329325528211
"Runup placebo","Full sample",69,-0.0110076885497395,0.00606730420162132,-0.023740403060414,0.000405096066306674
"Runup placebo","Full sample",70,-0.0112860373416362,0.00635451164504707,-0.0245361556328653,0.000460560895396654
"Runup placebo","Full sample",71,-0.0118655295485361,0.00649007602667639,-0.0251462617913567,3.90539516408477e-05
"Runup placebo","Full sample",72,-0.0118769065036691,0.00662724877396355,-0.0253619450918724,0.000647853592310379
"Runup placebo","Full sample",73,-0.0122401698710872,0.00655584569998055,-0.0255575048043592,0.000187533266726625
"Runup placebo","Full sample",74,-0.0119819173771779,0.00660766702911833,-0.0256636156097199,0.000578373051327837
"Runup placebo","Full sample",75,-0.0124805114072975,0.00679898123936388,-0.0264178721064818,0.000525901212286746
"Runup placebo","Full sample",76,-0.0125848692385019,0.00695195329176751,-0.027044846006585,0.000755487517523805
"Runup placebo","Full sample",77,-0.0129485107809702,0.00694506000659199,-0.0271972226907342,0.00045645224213693
"Runup placebo","Full sample",78,-0.0132879715753092,0.00692652670085345,-0.0273401377116174,-0.00015442065384017
"Runup placebo","Full sample",79,-0.013838181452431,0.00685151130104843,-0.0276406309788395,-0.00105799865520836
"Runup placebo","Full sample",80,-0.0145666904665371,0.00693631868239763,-0.0284029101969867,-0.0015686844054486
"Runup placebo","Full sample",81,-0.0142539013277355,0.00694074022495203,-0.0282306180767135,-0.00123730607823033
"Runup placebo","Full sample",82,-0.0142849725981796,0.00699545502364171,-0.0282318237467196,-0.00105516788327924
"Runup placebo","Full sample",83,-0.0154410563474149,0.00701948167848661,-0.029595559536737,-0.00203711771666516
"Runup placebo","Full sample",84,-0.0154184120747892,0.00701071120121022,-0.0296740685661228,-0.00209335492846635
"Runup placebo","Full sample",85,-0.0155405188995792,0.00696496780101676,-0.0295284034680899,-0.00219461986645073
"Runup placebo","Full sample",86,-0.0157075613355786,0.00704540438071761,-0.0300145516703533,-0.00193923308657211
"Runup placebo","Full sample",87,-0.0153654621351446,0.00720083754269659,-0.0300776609318295,-0.00116998287862186
"Runup placebo","Full sample",88,-0.0151271723006818,0.00734556284282779,-0.030105703766944,-0.00022913970703321
"Runup placebo","Full sample",89,-0.015757147581539,0.00750053052108791,-0.0312129001096345,-0.00101741353095459
"Runup placebo","Full sample",90,-0.0158036805086852,0.00752638128374326,-0.0311197745451252,-0.000734260823701975
"Runup placebo","Full sample",91,-0.0160118695440923,0.00732760689839731,-0.0310095259897368,-0.00141771965788711
"Runup placebo","Full sample",92,-0.0155375921306615,0.00731102172252989,-0.0302895502042243,-0.00125236999746075
"Runup placebo","Full sample",93,-0.0162389366652117,0.00732408677700427,-0.0311054868345561,-0.00148132553044362
"Runup placebo","Full sample",94,-0.0156289400760313,0.00737921818490945,-0.0306535452818353,-0.000713799379022265
"Runup placebo","Full sample",95,-0.0167580012496791,0.00738065352073855,-0.0317861484194507,-0.0019954926375474
"Runup placebo","Full sample",96,-0.0169330423854316,0.00760562378266467,-0.0323119299340832,-0.00143681382504067
"Runup placebo","Full sample",97,-0.0171375670136526,0.00746199982552051,-0.0323022906579223,-0.00219497702801575
"Runup placebo","Full sample",98,-0.017476030971686,0.00748410356464303,-0.0327549710400095,-0.00284515906421431
"Runup placebo","Full sample",99,-0.0177399092852579,0.0077108485557078,-0.0336869827945247,-0.00281843855363296
"Runup placebo","Full sample",100,-0.0185775694519795,0.00765347159751422,-0.0344026569475116,-0.00373762782821878
"Runup placebo","Full sample",101,-0.0188865936827215,0.00790349160585702,-0.0353128761114457,-0.00340739835363788
"Runup placebo","Full sample",102,-0.0195967558902007,0.00801918908888234,-0.0361065619956724,-0.00409754703022898
"Runup placebo","Full sample",103,-0.0198690468382502,0.00814030446648178,-0.0365644471817919,-0.00389937834820063
"Runup placebo","Full sample",104,-0.0203179048459152,0.00804531559514723,-0.0365470236449077,-0.00462658309393432
"Runup placebo","Full sample",105,-0.0199517137012858,0.00808850743688241,-0.0361347276299263,-0.004391768032561
"Runup placebo","Full sample",106,-0.0203640700292149,0.00815937252485656,-0.0368434816547869,-0.00455694659089201
"Runup placebo","Full sample",107,-0.0207466952495301,0.0082704728036992,-0.0377380124863391,-0.00472570859332511
"Runup placebo","Full sample",108,-0.0207430467953195,0.00822246936480527,-0.0376116745114424,-0.00490918978204639
"Runup placebo","Full sample",109,-0.0214205902599726,0.00840898239744254,-0.0385198822360752,-0.00527466896440063
"Runup placebo","Full sample",110,-0.0207632153965491,0.00831668874795241,-0.0374748119645595,-0.00470857969670645
"Runup placebo","Full sample",111,-0.0220257949806195,0.00848764540562802,-0.039170475514125,-0.0057549631364896
"Runup placebo","Full sample",112,-0.0223366178117834,0.00863828732959396,-0.0400149772954907,-0.00585762879609978
"Runup placebo","Full sample",113,-0.0225132090807553,0.00865307449450874,-0.0402302617819163,-0.00585641548708109
"Runup placebo","Full sample",114,-0.0225749048191606,0.00891607600641988,-0.0407168652482852,-0.00513802757308827
"Runup placebo","Full sample",115,-0.0231657027880255,0.00880982935238845,-0.041161062377616,-0.00633864374015392
"Runup placebo","Full sample",116,-0.0229303521936627,0.00884813533164001,-0.0409409371408682,-0.00605478529440657
"Runup placebo","Full sample",117,-0.0237268948338512,0.00884819646425481,-0.0417515455431238,-0.00712096848045792
"Runup placebo","Full sample",118,-0.0239333783231289,0.0089969814552623,-0.0422522303919765,-0.00710187707322994
"Runup placebo","Full sample",119,-0.0242538166986365,0.00913369863654675,-0.04234957917967,-0.00707094580103379
"Runup placebo","Full sample",120,-0.024313369784183,0.00911136770280894,-0.0425811681915257,-0.00718226392969464
"Runup placebo","Full sample",121,-0.024571052239459,0.00926023854441905,-0.043301274134806,-0.00714642564836132
"Runup placebo","Full sample",122,-0.0249358832405763,0.00921811061427681,-0.0436447870900167,-0.0078852004086413
"Runup placebo","Full sample",123,-0.0254438312653987,0.00939125724049799,-0.0441782655120156,-0.00835360154534554
"Runup placebo","Full sample",124,-0.0253190683167803,0.00955358377212264,-0.0443859319008067,-0.00768307879724188
"Runup placebo","Full sample",125,-0.0253341239885647,0.00981609563239258,-0.0447330680428929,-0.00723671789674747
"Runup placebo","Full sample",126,-0.0252409027978858,0.0100258761372851,-0.0450450736875461,-0.00683966719151142
"Runup placebo","Full sample",127,-0.0253681525681845,0.0102247348378754,-0.0455924077590341,-0.0061745762336266
"Runup placebo","Full sample",128,-0.0254168181917003,0.0104507188105422,-0.0462313742301476,-0.0056381740190155
"Runup placebo","Full sample",129,-0.0255751701694737,0.0105348546313351,-0.0465774962392738,-0.00593387060413571
"Runup placebo","Full sample",130,-0.0258989688824465,0.0106977815264639,-0.0471766461106235,-0.00597261934617911
"Runup placebo","Full sample",131,-0.0261430394850126,0.010916483784222,-0.0476866786989794,-0.0058185896333302
"Runup placebo","Full sample",132,-0.0266946604462121,0.0108028831190481,-0.0480356829027525,-0.00660896082838732
"Runup placebo","Full sample",133,-0.0269319740778928,0.0107860156993039,-0.0482401575486734,-0.00685573174604118
"Runup placebo","Full sample",134,-0.0275060480417485,0.0108895872599857,-0.0490762787366589,-0.00743462871988058
"Runup placebo","Full sample",135,-0.0275291679079401,0.0110742483965225,-0.0495053712178837,-0.00694250412701178
"Runup placebo","Full sample",136,-0.0277105022605262,0.0111568715300579,-0.0498181751705752,-0.00693940840011664
"Runup placebo","Full sample",137,-0.0280617372500763,0.0111697921403165,-0.0502190710482226,-0.00723760097555861
"Runup placebo","Full sample",138,-0.0279205848579578,0.0113101545367998,-0.0504160042578441,-0.00702034052111177
"Runup placebo","Full sample",139,-0.028787068599518,0.0115375468339418,-0.0518932719901247,-0.00724426542965276
"Runup placebo","Full sample",140,-0.0288413324907043,0.0115802224682284,-0.0516367390623882,-0.00744451467979361
"Runup placebo","Full sample",141,-0.0285683410040805,0.0115925824248481,-0.0517924759046049,-0.0072853705807555
"Runup placebo","Full sample",142,-0.0291060323590141,0.011791931355054,-0.0524877941006324,-0.00773979513270536
"Runup placebo","Full sample",143,-0.0297334713897196,0.0120687682562595,-0.0536125827609689,-0.00785833790493327
"Runup placebo","Full sample",144,-0.0301579923639342,0.0120334761852832,-0.0539040543118193,-0.00805056303831942
"Runup placebo","Full sample",145,-0.0303040827915549,0.0122138166141205,-0.0543516893724851,-0.00777958759082813
"Runup placebo","Full sample",146,-0.0310068890263721,0.0122163861637963,-0.0551680981397827,-0.00858539721201364
"Runup placebo","Full sample",147,-0.0318186203415875,0.0122810280008279,-0.0559994455733202,-0.00944726938714568
"Runup placebo","Full sample",148,-0.0315408121945725,0.0122842336888786,-0.0556518309735245,-0.00884115758369828
"Runup placebo","Full sample",149,-0.0316535411063305,0.012327305189233,-0.0557662441742824,-0.00889304138168267
"Runup placebo","Full sample",150,-0.0319689296062147,0.0122340034654164,-0.0561864545859369,-0.00926705514887584
"Runup placebo","Full sample",151,-0.0317464738164324,0.0123469190733386,-0.0562471620398297,-0.00889182984347392
"Runup placebo","Full sample",152,-0.0334235045133716,0.0123769339975482,-0.0581256780552538,-0.0104492864478389
"Runup placebo","Full sample",153,-0.0339834138181911,0.0124012253869184,-0.0587694676891375,-0.0108964709724208
"Runup placebo","Full sample",154,-0.0341315611185345,0.0124408498186383,-0.0587940003280296,-0.0108421568283179
"Runup placebo","Full sample",155,-0.0342782940768997,0.0124637151347925,-0.058811763371187,-0.0109297233517966
"Runup placebo","Full sample",156,-0.0347133185428162,0.0125528340036006,-0.0594321578813747,-0.0110770210990829
"Runup placebo","Full sample",157,-0.0354519371374077,0.0125232120292198,-0.0604098553472726,-0.0121736019821517
"Runup placebo","Full sample",158,-0.0359139695249761,0.0127701425359705,-0.0613055014286591,-0.0120163736067907
"Runup placebo","Full sample",159,-0.0360870946154937,0.0127748076608439,-0.0614552054895391,-0.0119151984674137
"Runup placebo","Full sample",160,-0.036644869002352,0.0128636150345526,-0.0619053355271485,-0.0125456590945605
"Runup placebo","Full sample",161,-0.0366527881838732,0.0127010070930529,-0.0619113177736507,-0.0129451915676469
"Runup placebo","Full sample",162,-0.0367418566538141,0.012877968034181,-0.062050113106864,-0.0126207635660498
"Runup placebo","Full sample",163,-0.037099742111511,0.0128173619695852,-0.0624607250269202,-0.013294117493401
"Runup placebo","Full sample",164,-0.0367807491007686,0.012867556750558,-0.0622535944733269,-0.0129168818904507
"Runup placebo","Full sample",165,-0.0377042993513959,0.0128692297545516,-0.0632792751562117,-0.013980438345942
"Runup placebo","Full sample",166,-0.0381067881255204,0.0129631789810627,-0.0640628995006803,-0.0143273189344531
"Runup placebo","Full sample",167,-0.0389713120888017,0.0133025477901178,-0.0654420285568023,-0.0144764898004264
"Runup placebo","Full sample",168,-0.0387715783614716,0.013307600670537,-0.0651846039582837,-0.0139128036761504
"Runup placebo","Full sample",169,-0.0387683722216524,0.0132691638779604,-0.0651708219628614,-0.0139250522401085
"Runup placebo","Full sample",170,-0.0393843325023886,0.0132353509127144,-0.0656579405182001,-0.0147663859072118
"Runup placebo","Full sample",171,-0.0392439196138858,0.0132698655284554,-0.0656207396404512,-0.0147533076865918
"Runup placebo","Full sample",172,-0.0394075174245498,0.013405373358825,-0.0660595591567028,-0.0142964778395223
"Runup placebo","Full sample",173,-0.040001676268908,0.0135942057196374,-0.067454755281026,-0.0146729880026968
"Runup placebo","Full sample",174,-0.0408404998557268,0.0135300619447416,-0.0680299453775921,-0.0155996241795247
"Runup placebo","Full sample",175,-0.0408161636186194,0.0135996923422755,-0.0680873367888187,-0.0156147293863941
"Runup placebo","Full sample",176,-0.0414486379445131,0.0134210746736287,-0.0681289109683168,-0.0166540305764624
"Runup placebo","Full sample",177,-0.0405772174400029,0.0134564777967924,-0.067098134977265,-0.0150659315775093
"Runup placebo","Full sample",178,-0.0411296203505747,0.0135819586260231,-0.0681091188799362,-0.0156805277667042
"Runup placebo","Full sample",179,-0.0405521719448238,0.01351340248316,-0.0672710358162768,-0.0154284278129776
"Runup placebo","Full sample",180,-0.0407964135566393,0.0135366965901161,-0.0679171373695081,-0.0156620822896928
"Runup placebo","Full sample",181,-0.0412179758559415,0.0135880143099325,-0.0683559646437447,-0.0156719386103993
"Runup placebo","Full sample",182,-0.0417685472028278,0.0135781798628692,-0.0684879046143561,-0.0164128958764379
"Runup placebo","Full sample",183,-0.042172445879333,0.0137990935609838,-0.0691918113124914,-0.0162125132465961
"Runup placebo","Full sample",184,-0.0428936444146041,0.0138958201291074,-0.0699357967384297,-0.0171219047852097
"Runup placebo","Full sample",185,-0.0429821294770929,0.0138010133342214,-0.069723261740388,-0.0173603330390229
"Runup placebo","Full sample",186,-0.04253126024095,0.0139597501914075,-0.0694991255857062,-0.0165131175643366
"Runup placebo","Full sample",187,-0.0433249816425996,0.0139862770603535,-0.0707405201514529,-0.0175174354724373
"Runup placebo","Full sample",188,-0.0434456540158157,0.0141864123189279,-0.0715436709774889,-0.0173056547115804
"Runup placebo","Full sample",189,-0.0442686075220641,0.0142818296599051,-0.0723054611771381,-0.0179618244154627
"Runup placebo","Full sample",190,-0.0445528701267306,0.0142328780699831,-0.0728666880676332,-0.018246393178493
"Runup placebo","Full sample",191,-0.044703580464972,0.014343955601386,-0.0731163079717465,-0.0183646035097149
"Runup placebo","Full sample",192,-0.0460627059039516,0.0143878826595304,-0.0745865661406164,-0.019637153766471
"Runup placebo","Full sample",193,-0.0464555322814685,0.0143244134794617,-0.0747071442413221,-0.020482393902032
"Runup placebo","Full sample",194,-0.0462426688677674,0.0143710578907491,-0.0743935487787424,-0.0199058654650376
"Runup placebo","Full sample",195,-0.0465651604854314,0.0143869773437183,-0.0747047507913669,-0.0196562089077362
"Runup placebo","Full sample",196,-0.0467073351188079,0.0143814206467008,-0.0751633337175081,-0.0200642336048925
"Runup placebo","Full sample",197,-0.0462821857387226,0.0146526286897769,-0.0758755429484887,-0.0192933519857549
"Runup placebo","Full sample",198,-0.0467416710080033,0.0147879426465657,-0.0765260304847346,-0.0193360421566154
"Runup placebo","Full sample",199,-0.0463649128060397,0.0148249836818538,-0.0758344008662842,-0.0191149420853736
"Runup placebo","Full sample",200,-0.0462672550593067,0.0149352052313668,-0.0754658064872609,-0.0185461924725884
"Runup placebo","Full sample",201,-0.0457553073826009,0.0151366742318638,-0.0749708992829648,-0.0173664871093313
"Runup placebo","Full sample",202,-0.0457017031124045,0.0153163100395583,-0.0754195969945107,-0.0167667071954916
"Runup placebo","Full sample",203,-0.0462578273175248,0.0152670205492448,-0.0762846556256,-0.0173691138363288
"Runup placebo","Full sample",204,-0.0460937303294551,0.0152625762886338,-0.0756287798518042,-0.0175182114421947
"Runup placebo","Full sample",205,-0.0462875591508149,0.0153995584351525,-0.0768177704675886,-0.0171765644642871
"Runup placebo","Full sample",206,-0.0472295917187934,0.0153356762113688,-0.0772396070933948,-0.0184397022560831
"Runup placebo","Full sample",207,-0.0469276234126738,0.0156467424753741,-0.0775245583822831,-0.0170390596799759
"Runup placebo","Full sample",208,-0.0475993029833783,0.0158148459791984,-0.0787452815914689,-0.0172779477312157
"Runup placebo","Full sample",209,-0.0474850530093409,0.0157982916119626,-0.0790763651751036,-0.0171524792138716
"Runup placebo","Full sample",210,-0.0478904687424576,0.0159847375234573,-0.0797299215073193,-0.0171917238393487
"Runup placebo","Full sample",211,-0.0493164368245556,0.0160831356420744,-0.081457866113883,-0.0186446548012963
"Runup placebo","Full sample",212,-0.049390904046412,0.0161148785227757,-0.0813178850169008,-0.0185518656259957
"Runup placebo","Full sample",213,-0.050064620161502,0.016298046245568,-0.0819970554131468,-0.0194645167902981
"Runup placebo","Full sample",214,-0.0497578971900029,0.0163272516044925,-0.0820013937835789,-0.0189164982525337
"Runup placebo","Full sample",215,-0.0508809405617315,0.0163037682956949,-0.0832766618588254,-0.0201402819122219
"Runup placebo","Full sample",216,-0.0508064179951047,0.0161621758251287,-0.083047200323555,-0.0204944420177938
"Runup placebo","Full sample",217,-0.0504064520720876,0.0159923478376343,-0.0822850709379164,-0.0204762829775269
"Runup placebo","Full sample",218,-0.0508373764706414,0.0161386156428726,-0.0829872737751835,-0.0204812313902052
"Runup placebo","Full sample",219,-0.0510193040592082,0.0162674204813531,-0.083249807668189,-0.0206654644230021
"Runup placebo","Full sample",220,-0.0520742855911089,0.0163880573773944,-0.0845717152624083,-0.0211083832517836
"Runup placebo","Full sample",221,-0.0522390686102109,0.0164504117344419,-0.085009517027066,-0.0214572765030212
"Runup placebo","Full sample",222,-0.0526140548856275,0.016568280162929,-0.0854467317748967,-0.0213449766034615
"Runup placebo","Full sample",223,-0.0527031029102459,0.0166739347511875,-0.0857667745223607,-0.0213987440997204
"Runup placebo","Full sample",224,-0.0528289231059148,0.0168676629547938,-0.0858371328356649,-0.0214451950642864
"Runup placebo","Full sample",225,-0.0533552995919491,0.0169500269131578,-0.0861357691164211,-0.0216731436624583
"Runup placebo","Full sample",226,-0.0533326680480447,0.0168947513800114,-0.0858706683898104,-0.0219086236654386
"Runup placebo","Full sample",227,-0.0535675257796989,0.0170063174109183,-0.0863722284837756,-0.0220680757130862
"Runup placebo","Full sample",228,-0.0541123227570709,0.0169812007734273,-0.0866239483097648,-0.0226220012498151
"Runup placebo","Full sample",229,-0.0539464760735485,0.0169969108331871,-0.0867702295668784,-0.0222018767842632
"Runup placebo","Full sample",230,-0.0534669093262978,0.017158960462967,-0.0864595751279996,-0.0210421262305614
"Runup placebo","Full sample",231,-0.0537268210988205,0.0170328375294938,-0.0869615128787995,-0.0217997052800274
"Runup placebo","Full sample",232,-0.05455857902482,0.0172334602900903,-0.0878964499654527,-0.0224565410585113
"Runup placebo","Full sample",233,-0.0554091317295357,0.0171765119100859,-0.088095160407712,-0.0235573854622116
"Runup placebo","Full sample",234,-0.0556162336723044,0.0172705030581712,-0.0886453238656326,-0.0231892606308191
"Runup placebo","Full sample",235,-0.0566565519113181,0.0174445904565379,-0.090161911167485,-0.0238751253634285
"Runup placebo","Full sample",236,-0.057668049962614,0.0173547763120072,-0.0911968618000301,-0.0253369941934152
"Runup placebo","Full sample",237,-0.0581865315536572,0.0175117749387795,-0.0922458403518893,-0.0255231149296243
"Runup placebo","Full sample",238,-0.0578049348648723,0.0176616963193274,-0.0910908699697234,-0.0248512270605065
"Runup placebo","Full sample",239,-0.0577130746223036,0.0178905999644311,-0.0915186342680003,-0.0247404421988265
"Runup placebo","Full sample",240,-0.0581705267027014,0.0178843143988038,-0.091579572105701,-0.0251742191532654
"Runup placebo","Full sample",241,-0.0574744788032368,0.0178295367239956,-0.0909104918722531,-0.0248477273130838
"Runup placebo","Full sample",242,-0.0581102609980744,0.0180577093518191,-0.0921786435883587,-0.0242474231196699
"Runup placebo","Full sample",243,-0.0579280746520267,0.0179029546382086,-0.091733726825483,-0.0242377731942152
"Runup placebo","Full sample",244,-0.0586918413192392,0.0180380317337635,-0.0928282885333935,-0.0253396061666852
"Runup placebo","Full sample",245,-0.0580380993400512,0.0180845527080875,-0.0926398570701169,-0.0242677929835007
"Runup placebo","Full sample",246,-0.0581385749595578,0.0181170767640966,-0.0926961425626196,-0.0243090175948033
"Runup placebo","Full sample",247,-0.0582009579524875,0.0182791533417371,-0.0937049256178457,-0.0245535894750843
"Runup placebo","Full sample",248,-0.0587536183378491,0.0185374091525516,-0.0950645324318824,-0.0247093443070023
"Runup placebo","Full sample",249,-0.0581751492660317,0.0186471056416923,-0.0943913158676833,-0.0239728900900077
"Runup placebo","Full sample",250,-0.0581596529298204,0.0187195930163759,-0.0944688727437323,-0.0239233386606375
"Reversion (runup - random)","Full sample",-1,-0.000703357070975144,0.000504624149441782,-0.00180767181075481,0.000242786626463634
"Reversion (runup - random)","Full sample",0,-0.000953974263204471,0.000705561810513615,-0.00240256115957479,0.000316747141778839
"Reversion (runup - random)","Full sample",1,-0.0014259434741274,0.00077110380624021,-0.00311832059022044,-9.60311073665808e-05
"Reversion (runup - random)","Full sample",2,-4.17802561564684e-05,0.000974189709544243,-0.00190094017281024,0.00195522232387399
"Reversion (runup - random)","Full sample",3,-0.000348316800147062,0.00104146045940105,-0.00243597697352146,0.0017205620176485
"Reversion (runup - random)","Full sample",4,-0.000205114390696704,0.00117295349979182,-0.00241076086355782,0.00205318316601946
"Reversion (runup - random)","Full sample",5,0.000262319053236799,0.00126840557968461,-0.00211264896041627,0.00279091033580821
"Reversion (runup - random)","Full sample",6,4.42458125886856e-05,0.00121038334344365,-0.00231538549682762,0.00241410087135917
"Reversion (runup - random)","Full sample",7,-0.000204607322839402,0.00142271060106918,-0.00295571975460823,0.0025127560789625
"Reversion (runup - random)","Full sample",8,-0.00100070187736792,0.00149804123197499,-0.00393856269562749,0.00192401253181877
"Reversion (runup - random)","Full sample",9,-0.000152358508795751,0.00150688836374008,-0.00301301856295928,0.00283271257647921
"Reversion (runup - random)","Full sample",10,-9.90538868410589e-05,0.00147353322985865,-0.00292201047835346,0.00268928980672411
"Reversion (runup - random)","Full sample",11,-0.000412138153083905,0.00169597225030372,-0.00364095174466476,0.00288132500107257
"Reversion (runup - random)","Full sample",12,5.99117183342741e-05,0.00173089991995377,-0.00336286731341902,0.00316657668458179
"Reversion (runup - random)","Full sample",13,-0.000268727836883067,0.00164398582259963,-0.00372509311071437,0.00280151903593211
"Reversion (runup - random)","Full sample",14,-0.000768722734253149,0.00176986717447853,-0.00442731909332455,0.0023908967591498
"Reversion (runup - random)","Full sample",15,-0.000459400692449129,0.00180960585210769,-0.0042344703987411,0.00278794287167773
"Reversion (runup - random)","Full sample",16,0.000231411811936364,0.00234142202344871,-0.00461621844804313,0.00443281260794435
"Reversion (runup - random)","Full sample",17,-0.000391124122531303,0.00218561725301217,-0.00505669764149484,0.00346163464567675
"Reversion (runup - random)","Full sample",18,1.50058052093276e-05,0.00228687471494853,-0.00471731416255424,0.00419024676373343
"Reversion (runup - random)","Full sample",19,-0.000212075249873746,0.0022178051488331,-0.00464993889023224,0.003724718515822
"Reversion (runup - random)","Full sample",20,-3.29568170724609e-05,0.00245552354050753,-0.00509877361110675,0.00438287737799767
"Reversion (runup - random)","Full sample",21,-0.000952369782646102,0.00251600239875892,-0.00636664364446338,0.00356955090121738
"Reversion (runup - random)","Full sample",22,-0.000935551571885456,0.00254634385469415,-0.00633520139947699,0.00375275139055005
"Reversion (runup - random)","Full sample",23,-0.00154113039351591,0.00253599785314481,-0.00672760533883885,0.00305614170735481
"Reversion (runup - random)","Full sample",24,-0.000933478936719219,0.00279412436202659,-0.00649585507676257,0.00440098306810253
"Reversion (runup - random)","Full sample",25,-0.00143214063599456,0.00272455444915408,-0.00693612368371312,0.00342523745821501
"Reversion (runup - random)","Full sample",26,-0.00131999007976189,0.00271226946218179,-0.00684792138261127,0.00392732084843679
"Reversion (runup - random)","Full sample",27,-0.00117082360279259,0.00278384991546254,-0.00705979759460663,0.00421901531839634
"Reversion (runup - random)","Full sample",28,-0.00107921517020105,0.00309412348656201,-0.00759709576632589,0.00460905391151942
"Reversion (runup - random)","Full sample",29,-0.00151175959909701,0.00295159249986921,-0.0077342621887173,0.00402584693889897
"Reversion (runup - random)","Full sample",30,-0.000382463326477768,0.00307791038759877,-0.00676942643993209,0.00513603566817145
"Reversion (runup - random)","Full sample",31,-0.00172562390008921,0.00334878150951138,-0.00866458506471322,0.00463159914027482
"Reversion (runup - random)","Full sample",32,-0.000901486362633571,0.00342304250418448,-0.00802889722890852,0.00561234448744727
"Reversion (runup - random)","Full sample",33,-0.00141940858395982,0.00361970654575333,-0.0088181973741423,0.00543884511280626
"Reversion (runup - random)","Full sample",34,-0.00202227435034442,0.00363874044673725,-0.00958591464435045,0.00477704645870613
"Reversion (runup - random)","Full sample",35,-0.00132618671525398,0.0037894013455296,-0.00919486730592494,0.00593339861615773
"Reversion (runup - random)","Full sample",36,-0.000938675970003511,0.00379875839448248,-0.0087418288445924,0.0063889351037227
"Reversion (runup - random)","Full sample",37,-0.00206869189816929,0.00402317013909786,-0.0104266581688783,0.00574394669820381
"Reversion (runup - random)","Full sample",38,-0.00162670521209095,0.00400300049246542,-0.00984408259821901,0.00611681141868508
