"method","subsample","event_date","calibrated","boot_se","lo","hi","n"
"SC","Stock merger",38,0.0126128474751912,0.00497401964308277,0.00249598691672615,0.0221072968555366,5592
"SC","Stock merger",39,0.0139709742111216,0.00468285519717102,0.00456418820309792,0.0229828223051691,5592
"SC","Stock merger",40,0.0125218900849705,0.00490239189017213,0.00271339968872354,0.0221397791280585,5592
"SC","Stock merger",41,0.0127185354920245,0.00499658405488068,0.00285875516877252,0.0227758401285719,5592
"SC","Stock merger",42,0.0124940478047414,0.00505875008089623,0.00280306545680647,0.0225796548460316,5592
"SC","Stock merger",43,0.0111975621821026,0.00521255109181854,0.00092076851072717,0.0214226356354211,5592
"SC","Stock merger",44,0.0114943204476363,0.00554132213504055,0.000728931930961509,0.0225133632550364,5592
"SC","Stock merger",45,0.0109328098592267,0.00556062583348621,8.16492573482571e-05,0.0221822887061162,5592
"SC","Stock merger",46,0.0114686645304459,0.00569817524090224,0.000423615342844252,0.0227981638585524,5592
"SC","Stock merger",47,0.0110457701415589,0.00534777253579521,0.000835737054097485,0.0215446657520427,5592
"SC","Stock merger",48,0.0110314848585455,0.00534314006985476,0.000826294372514339,0.021495507318687,5592
"SC","Stock merger",49,0.0117804755289622,0.00565270996043985,0.000486918001275235,0.0227108199478661,5592
"SC","Stock merger",50,0.0118906405072219,0.00544480169240177,0.00119450473880659,0.0222292766456037,5592
"SC","Stock merger",51,0.0114405971622748,0.005644944726186,0.00020409395365734,0.0221627658656029,5592
"SC","Stock merger",52,0.0109646430634931,0.00595297285749433,-0.000633734328574853,0.0226886900744428,5592
"SC","Stock merger",53,0.0088442751445572,0.0060589839985221,-0.00291750711767922,0.0209304900776094,5592
"SC","Stock merger",54,0.00873910939381729,0.00599821173997097,-0.00310445229747558,0.020418310699026,5592
"SC","Stock merger",55,0.00966668518413677,0.00588839071648631,-0.00201584104818066,0.0207664556428529,5592
"SC","Stock merger",56,0.00939219452814735,0.00623702681947291,-0.00306391906278192,0.0215244033432019,5592
"SC","Stock merger",57,0.00941630204748235,0.00648046829794901,-0.00376932504583432,0.0216411187763699,5592
"SC","Stock merger",58,0.00826871523348535,0.00665233752589655,-0.00524561902165598,0.0205201443588424,5592
"SC","Stock merger",59,0.00748142053385716,0.00647000797581686,-0.00559355220742882,0.0196003417043694,5592
"SC","Stock merger",60,0.00666803037897777,0.00653883180475048,-0.00692799830536893,0.0187664624189137,5592
"SC","Stock merger",61,0.00691378072284417,0.00689092393545229,-0.00756312587799311,0.0197735053328307,5592
"SC","Stock merger",62,0.00925184836794084,0.00701614717020676,-0.00533773245460521,0.0222466465259918,5592
"SC","Stock merger",63,0.00911840695040216,0.00717114470954396,-0.00578517531373287,0.0223460729297595,5592
"SC","Stock merger",64,0.00999524667593761,0.00742501577301949,-0.00541984024519427,0.0237514498846525,5592
"SC","Stock merger",65,0.00960101579838482,0.0075031024098476,-0.00629669749894046,0.0236049057841414,5592
"SC","Stock merger",66,0.00756636235862761,0.00771834297288621,-0.00888869288792905,0.021393233767494,5592
"SC","Stock merger",67,0.00808336252992439,0.00768921933647008,-0.00847379169753594,0.0218277279054885,5592
"SC","Stock merger",68,0.00936561511297064,0.00749683875919959,-0.00636339858089596,0.0225370690679643,5592
"SC","Stock merger",69,0.0092171644789284,0.00724795304607337,-0.0059040383911722,0.0221554278885544,5592
"SC","Stock merger",70,0.00773594873950524,0.00740419269258363,-0.00798928686026462,0.0209576678846989,5592
"SC","Stock merger",71,0.00803216668365922,0.00721625945570452,-0.00741816414292856,0.0210111893618129,5592
"SC","Stock merger",72,0.00587612034303435,0.00719430342059961,-0.00940457687982687,0.0188643558088603,5592
"SC","Stock merger",73,0.00480548099016452,0.00736981993063296,-0.0108598216113803,0.017791508608348,5592
"SC","Stock merger",74,0.00405091370957344,0.0075307210846135,-0.0120938866443011,0.0173819552830585,5592
"SC","Stock merger",75,0.00558165850586113,0.00772432579469662,-0.011379150835187,0.0191841529659478,5592
"SC","Stock merger",76,0.00549138644819322,0.00774245666514854,-0.0116412708454983,0.0193857646260211,5592
"SC","Stock merger",77,0.00611410914441733,0.00772123993184372,-0.0105501401682322,0.0197764653117014,5592
"SC","Stock merger",78,0.00544884313613136,0.00804586925455479,-0.0120274191981118,0.0198480827284695,5592
"SC","Stock merger",79,0.0057166898947773,0.00820513494882998,-0.0121713468105794,0.0200733029056606,5592
"SC","Stock merger",80,0.00548262827452303,0.00824615696995453,-0.0129066043721896,0.0199783499715914,5592
"SC","Stock merger",81,0.00515678132856176,0.00836546710720002,-0.0135985255829417,0.0191226755409749,5592
"SC","Stock merger",82,0.00585755711386177,0.00844393953302766,-0.0125897920105214,0.0206845851586227,5592
"SC","Stock merger",83,0.00516261345137187,0.00884474196178935,-0.0139947437410673,0.0206251021169695,5592
"SC","Stock merger",84,0.00495959268342894,0.00866734072428385,-0.0138529435267724,0.0204396957160821,5592
"SC","Stock merger",85,0.00410391423528031,0.00850872788173796,-0.0148180797816743,0.0189707486753168,5592
"SC","Stock merger",86,0.00441068729039862,0.0086699269795287,-0.014276604884251,0.0197882225173028,5592
"SC","Stock merger",87,0.00435540935825593,0.00848508926233053,-0.0137452344305251,0.0195285529340446,5592
"SC","Stock merger",88,0.00388979416487889,0.00864427096871428,-0.0142583906452741,0.0194680269235572,5592
"SC","Stock merger",89,0.00488472153972827,0.00865883662271131,-0.0130284598327018,0.0205641639570183,5592
"SC","Stock merger",90,0.00355405007558929,0.00872274426307889,-0.0149196919897043,0.0194135110164103,5592
"SC","Stock merger",91,0.0027831099197119,0.00868552004243003,-0.0153320278709827,0.0184138304387496,5592
"SC","Stock merger",92,0.00319065091318377,0.00872293086446608,-0.0145372542247631,0.0188721287354037,5592
"SC","Stock merger",93,0.00367926262579535,0.00834199339888457,-0.0135578725239941,0.0184911187166967,5592
"SC","Stock merger",94,0.00366012535266469,0.00809496519561174,-0.0131976123813617,0.0182386188726629,5592
"SC","Stock merger",95,0.00476394649954573,0.00862289318302777,-0.013221738182351,0.0203479626848466,5592
"SC","Stock merger",96,0.00534649600948028,0.00871101196575261,-0.0129160194036695,0.0212783759813612,5592
"SC","Stock merger",97,0.00515409885822085,0.00892222542343682,-0.0132125380239216,0.0212805998667275,5592
"SC","Stock merger",98,0.00545739795854325,0.00885267139472588,-0.0129350442593589,0.0216114056510027,5592
"SC","Stock merger",99,0.00516973408648233,0.00919243019981359,-0.0135320044472752,0.0213703714186732,5592
"SC","Stock merger",100,0.00692122908586204,0.00948172209990152,-0.0127175707823066,0.0240255655230402,5592
"SC","Stock merger",101,0.00686207701199468,0.00963788803454228,-0.0131948402660529,0.0244566310715845,5592
"SC","Stock merger",102,0.00641855603187608,0.00977778816262152,-0.0136883552949996,0.0241539416493328,5592
"SC","Stock merger",103,0.00733015170262999,0.00985432767908872,-0.0129263237943727,0.0250689722651222,5592
"SC","Stock merger",104,0.00606265181106722,0.0099989538937541,-0.0141325067122052,0.0234655998533079,5592
"SC","Stock merger",105,0.00704077336201955,0.0100101346987227,-0.0135836354166039,0.0249248557272208,5592
"SC","Stock merger",106,0.00661670433421935,0.0099838674354191,-0.014145228352713,0.0245268808246711,5592
"SC","Stock merger",107,0.0072443956955065,0.0102543163598267,-0.0134621850306236,0.0253619026841097,5592
"SC","Stock merger",108,0.0075756841514856,0.0101394297362161,-0.0134061750905452,0.0256351383505702,5592
"SC","Stock merger",109,0.0055530209201857,0.010358481503721,-0.0155524854388321,0.0244507591085217,5592
"SC","Stock merger",110,0.00456377812000525,0.0105836508526073,-0.0175592695570074,0.0234104375164626,5592
"SC","Stock merger",111,0.00524407094945087,0.0105875682323597,-0.0167143755697151,0.023496635893931,5592
"SC","Stock merger",112,0.00350515468239376,0.0105330456552248,-0.018182486096333,0.0222661908340916,5592
"SC","Stock merger",113,0.00458162741405127,0.010812796601143,-0.0176666429151193,0.0239691168128839,5592
"SC","Stock merger",114,0.00480572457381262,0.0108070995221937,-0.016946392669813,0.0241174257262029,5592
"SC","Stock merger",115,0.00373345513612225,0.0106277478751652,-0.0179022788864404,0.0233467223961084,5592
"SC","Stock merger",116,0.00365421244734071,0.0106971268235306,-0.0186887087740847,0.0233004584130624,5592
"SC","Stock merger",117,0.00280707763728488,0.0105567231515154,-0.0189659873654648,0.0220696206117365,5592
"SC","Stock merger",118,0.00421908930491063,0.0108244432056865,-0.0178335050788238,0.0237221669069041,5592
"SC","Stock merger",119,0.00364850894412144,0.0108755264025014,-0.0180561623335214,0.0236055018981535,5592
"SC","Stock merger",120,0.00427124583440303,0.0109023765960185,-0.0176294421291411,0.0241540035074741,5592
"SC","Stock merger",121,0.00382504559320174,0.0111163830655999,-0.0180316575232671,0.024204643641072,5592
"SC","Stock merger",122,0.00475171107548597,0.0109440137972526,-0.0168174592129759,0.0248555256009363,5592
"SC","Stock merger",123,0.00494895427980882,0.010817633147175,-0.0168447972884378,0.0248305850677559,5592
"SC","Stock merger",124,0.00557544262010731,0.0111548022948464,-0.0163418342282554,0.0260310224771086,5592
"SC","Stock merger",125,0.00398349612548021,0.0111826410895452,-0.018615584136819,0.0245758675207686,5592
"SC","Stock merger",126,0.00362518765415268,0.0110196692919491,-0.0183755840580839,0.024249031978551,5592
"SC","Stock merger",127,0.00315315075910325,0.0109544903539363,-0.0191696621448973,0.0237041648208511,5592
"SC","Stock merger",128,0.0019075940445914,0.0111183251606711,-0.0205782332022048,0.0225219338475835,5592
"SC","Stock merger",129,0.00131127903246589,0.0108454148367665,-0.0207492141216527,0.0216652132937896,5592
"SC","Stock merger",130,0.000949119594378905,0.0109948136757716,-0.0207407862584729,0.0217962397283293,5592
"SC","Stock merger",131,0.000289634130326344,0.010795146468519,-0.0214684250108383,0.0202707419687738,5592
"SC","Stock merger",132,-0.000779449862043646,0.0110936801004513,-0.0229652317936075,0.0201730727589613,5592
"SC","Stock merger",133,-0.000497843833152517,0.011667089970825,-0.0235413172430095,0.0213606666599473,5592
"SC","Stock merger",134,-0.000786488453863088,0.0115968166772814,-0.0235461709550622,0.020944125080854,5592
"SC","Stock merger",135,-0.00068279422793327,0.0118187783531759,-0.0243913027484569,0.0212365346426907,5592
"SC","Stock merger",136,-0.000931911602750884,0.0117097012836764,-0.024776411287451,0.0205831572465587,5592
"SC","Stock merger",137,-0.00103830757120482,0.0118917215826118,-0.0255478482657614,0.0205068566917838,5592
"SC","Stock merger",138,-0.000272000579123827,0.0119458394457933,-0.0247355930057909,0.0214728556954756,5592
"SC","Stock merger",139,-0.000277151724597496,0.0119411991230805,-0.0245953203189008,0.0215616711238393,5592
"SC","Stock merger",140,-0.00110038783010963,0.0118986118036322,-0.0253503789460498,0.0203587684600053,5592
"SC","Stock merger",141,-0.00170884622908085,0.0116203224666898,-0.0250680406143418,0.0195080341426619,5592
"SC","Stock merger",142,3.22977636093569e-05,0.011522216896592,-0.0230635304860573,0.0212789982822514,5592
"SC","Stock merger",143,-0.000492922292724296,0.011590071109667,-0.0238602855028789,0.0211757605105708,5592
"SC","Stock merger",144,-0.00135012360836653,0.0116490575002653,-0.0249535340050325,0.0207812280168095,5592
"SC","Stock merger",145,-0.00173973208944173,0.0119596164313909,-0.0254889028737088,0.0204029605679131,5592
"SC","Stock merger",146,-0.000971606754620519,0.0118198936419356,-0.0250365355377707,0.0208244157085095,5592
"SC","Stock merger",147,-0.00174300155846127,0.0119478368763412,-0.0254509583468811,0.0200256792227476,5592
"SC","Stock merger",148,-0.0023136893872821,0.0121101639880254,-0.0264010416934796,0.0198678110920525,5592
"SC","Stock merger",149,-0.00348062856793679,0.0122591411632487,-0.0284966251414516,0.0193289865364546,5592
"SC","Stock merger",150,-0.00452684721101465,0.0124316054804175,-0.0300631340868249,0.0188449665746326,5592
"SC","Stock merger",151,-0.00388709930068248,0.0124950434896495,-0.0294250760960757,0.0189265886607958,5592
"SC","Stock merger",152,-0.00398315070330307,0.0126521597647277,-0.029520594650041,0.0190172935307291,5592
"SC","Stock merger",153,-0.00616238015164772,0.0129317156513081,-0.0325498542354948,0.0170851361515559,5592
"SC","Stock merger",154,-0.00493996542191394,0.0128355365879495,-0.0313546433468817,0.0172751157395843,5592
"SC","Stock merger",155,-0.00426695548493766,0.0128480204384212,-0.0301136947854904,0.0190443791598199,5592
"SC","Stock merger",156,-0.00635442480745174,0.0130836892975892,-0.0327391974088332,0.0166100492796552,5592
"SC","Stock merger",157,-0.0062417375386824,0.0130812142802099,-0.0332782519731473,0.0166306791243948,5592
"SC","Stock merger",158,-0.00498291900693776,0.012707117548308,-0.0316665062607676,0.0175874965612585,5592
"SC","Stock merger",159,-0.00607946690845962,0.0128556464466151,-0.0323186616663631,0.0168045176936448,5592
"SC","Stock merger",160,-0.00524746806106885,0.012934578012895,-0.0314913318126645,0.0181342730052557,5592
"SC","Stock merger",161,-0.00630287817242892,0.0129813586148786,-0.0325304433505424,0.017096275967204,5592
"SC","Stock merger",162,-0.00785551101584664,0.0130189366345971,-0.0347764895731199,0.0151110444871847,5592
"SC","Stock merger",163,-0.0080775259902206,0.0130904765754889,-0.0347798455812137,0.0153306866153159,5592
"SC","Stock merger",164,-0.00815121769076943,0.012880811440903,-0.0343368125178219,0.0150481296301613,5592
"SC","Stock merger",165,-0.0084036832325004,0.0129829977876921,-0.0351379846245428,0.0147159909364882,5592
"SC","Stock merger",166,-0.00751350478784696,0.0127664522719931,-0.0335896272599579,0.0155669234321681,5592
"SC","Stock merger",167,-0.00689052479390595,0.0129381788254754,-0.0330115133463947,0.016630841595462,5592
"SC","Stock merger",168,-0.00796373435257763,0.0129365199611475,-0.0345426381034312,0.014983484912207,5592
"SC","Stock merger",169,-0.00723392490080388,0.0124393762444427,-0.0327910149278064,0.014565522579132,5592
"SC","Stock merger",170,-0.00854624078907729,0.0127027482246671,-0.0350656760229886,0.0132948257488536,5592
"SC","Stock merger",171,-0.00830508067199859,0.0128075858450346,-0.0345826675287708,0.0137116618829869,5592
"SC","Stock merger",172,-0.00920042013004091,0.0125505230087067,-0.0352665197478973,0.0128059974829285,5592
"SC","Stock merger",173,-0.00932875119469828,0.0126088053848001,-0.0358427824847354,0.0128983130524016,5592
"SC","Stock merger",174,-0.00889496655422117,0.0128109319833784,-0.0356235935602731,0.0137952662697362,5592
"SC","Stock merger",175,-0.00931402816283539,0.0129991371856721,-0.0362026682252863,0.0133752036012074,5592
"SC","Stock merger",176,-0.00878725761497068,0.0129159304292563,-0.0355613549145444,0.0132694081657386,5592
"SC","Stock merger",177,-0.00893971969354501,0.013077046153963,-0.0366461502829219,0.0130169147978707,5592
"SC","Stock merger",178,-0.00926908333668847,0.0130002636744716,-0.036673513825781,0.0129696369861807,5592
"SC","Stock merger",179,-0.0117067332120122,0.0131964776383568,-0.0394435882330344,0.0106803988574646,5592
"SC","Stock merger",180,-0.0130771801752069,0.0130939486103917,-0.040900389349523,0.00933613062290362,5592
"SC","Stock merger",181,-0.0126474987104061,0.0134292988052518,-0.041524988770023,0.0100493662438426,5592
"SC","Stock merger",182,-0.012642652179381,0.0136915987849861,-0.0420281933444785,0.0108976635593327,5592
"SC","Stock merger",183,-0.0129279310700628,0.0141769988104282,-0.0439050848050229,0.0112519018553313,5592
"SC","Stock merger",184,-0.0117500839011076,0.0140976412350486,-0.0424039906428105,0.0121325211431679,5592
"SC","Stock merger",185,-0.013132757637506,0.0140507339413586,-0.0432488107538661,0.0110910404837032,5592
"SC","Stock merger",186,-0.013003464558239,0.0141357560169538,-0.0433938509101942,0.0109469062132792,5592
"SC","Stock merger",187,-0.0125501524915108,0.0141940254040829,-0.043196196799351,0.0111628611012256,5592
"SC","Stock merger",188,-0.0126658235276639,0.0141138649562082,-0.0423910796987991,0.0115442132975589,5592
"SC","Stock merger",189,-0.0135623453369262,0.013988191003459,-0.0427984189796325,0.0102317155677539,5592
"SC","Stock merger",190,-0.0135951966163024,0.0139392579173886,-0.0429881108708222,0.00968704148867497,5592
"SC","Stock merger",191,-0.0140574805181968,0.0142783281534969,-0.0444212374032392,0.00965198354873323,5592
"SC","Stock merger",192,-0.0130864118513704,0.014165600371482,-0.0433436049504148,0.0105932864139739,5592
"SC","Stock merger",193,-0.0142729508483863,0.0140364975873116,-0.0443789564030078,0.00923150782130637,5592
"SC","Stock merger",194,-0.0145123114894992,0.0139043698487591,-0.0440604912268315,0.00905628174623541,5592
"SC","Stock merger",195,-0.0149603605930492,0.0136533519559686,-0.043638684926647,0.00794650444259934,5592
"SC","Stock merger",196,-0.0154039959050049,0.0136859032076344,-0.0441913578809185,0.00748864406643303,5592
"SC","Stock merger",197,-0.0159608731061507,0.0140788393514671,-0.0456153928742721,0.00789029989020641,5592
"SC","Stock merger",198,-0.0173585670946789,0.0141895339844581,-0.0474223598896354,0.00601327059447728,5592
"SC","Stock merger",199,-0.0184404302667988,0.0138979326862682,-0.0477408855729756,0.00446289560089298,5592
"SC","Stock merger",200,-0.0180475529724333,0.0141619577429751,-0.047627262607855,0.0057283248336171,5592
"SC","Stock merger",201,-0.0170966655609684,0.0141494222163146,-0.046395143294133,0.00651436463113188,5592
"SC","Stock merger",202,-0.0167041867700756,0.0141325147279753,-0.0464173048937234,0.00693679824717416,5592
"SC","Stock merger",203,-0.0182013898231915,0.0140300196370273,-0.048054879588512,0.00494990412415224,5592
"SC","Stock merger",204,-0.0207706929135769,0.0140811139416403,-0.0506955517109794,0.00224061112924939,5592
"SC","Stock merger",205,-0.0195911272234446,0.0140394315157052,-0.0498338164983071,0.00368714126485475,5592
"SC","Stock merger",206,-0.0200854068775994,0.0140836959816324,-0.0503008336629907,0.00292631943203712,5592
"SC","Stock merger",207,-0.0202006021199275,0.0141326943459983,-0.0498674389756545,0.00301637105383863,5592
"SC","Stock merger",208,-0.0214094625368349,0.0141189358831591,-0.0514704784230851,0.00191567456185846,5592
"SC","Stock merger",209,-0.02099781359095,0.0140710217699799,-0.050854515789022,0.0020478063199135,5592
"SC","Stock merger",210,-0.022596447796993,0.0143323997997045,-0.053592938621308,0.00127713841452431,5592
"SC","Stock merger",211,-0.0237462804484497,0.0145490910594728,-0.05471239034735,-0.000371905585341331,5592
"SC","Stock merger",212,-0.0247246216172275,0.0143192041867897,-0.0557331816220319,-0.00131876736052298,5592
"SC","Stock merger",213,-0.0245709925774897,0.0142972251264482,-0.055726398490526,-0.000959084588389939,5592
"SC","Stock merger",214,-0.0255038280341012,0.0141751043803931,-0.0561163740441398,-0.00236755629265933,5592
"SC","Stock merger",215,-0.026129055424418,0.0139472568638352,-0.0558018254806746,-0.00298308431856295,5592
"SC","Stock merger",216,-0.0264135937761449,0.0141387321585527,-0.0569424854561772,-0.00348054472988733,5592
"SC","Stock merger",217,-0.0259312628837529,0.0136863069187272,-0.0554904337619546,-0.00370966865358373,5592
"SC","Stock merger",218,-0.0244478611897608,0.0134373367749278,-0.053861830178374,-0.00307883958441398,5592
"SC","Stock merger",219,-0.02436707475014,0.0135584322090888,-0.0536658080184897,-0.00267179615793446,5592
"SC","Stock merger",220,-0.0256393792053028,0.0136719665088649,-0.05497822928326,-0.00346136992975065,5592
"SC","Stock merger",221,-0.0265562583492564,0.0138783425639648,-0.0564603454977072,-0.00382415667089095,5592
"SC","Stock merger",222,-0.0269519087387385,0.0137727474541417,-0.0566412530080869,-0.00405198767781297,5592
"SC","Stock merger",223,-0.0274369549645653,0.0139515962909415,-0.0570357849881066,-0.00488133561617944,5592
"SC","Stock merger",224,-0.028545888748166,0.0137660172781448,-0.0586618623869479,-0.00594641585220764,5592
"SC","Stock merger",225,-0.0285471577123453,0.0139136791231585,-0.0587398979312434,-0.00552679957228197,5592
"SC","Stock merger",226,-0.0282827372121786,0.0137267634600087,-0.0576903788843326,-0.00611648602395803,5592
"SC","Stock merger",227,-0.027026897370037,0.013459107375807,-0.055946481295516,-0.00478655628425616,5592
"SC","Stock merger",228,-0.0277564535470665,0.0142564302102788,-0.0584823856422588,-0.00418777723332901,5592
"SC","Stock merger",229,-0.0274045584680525,0.01492026228448,-0.0596789147554038,-0.00267920992060103,5592
"SC","Stock merger",230,-0.0280818076352076,0.0146477723685395,-0.0600503169584263,-0.00345566340948103,5592
"SC","Stock merger",231,-0.028385892461753,0.0150712671033277,-0.0614479622891613,-0.00363895999028528,5592
"SC","Stock merger",232,-0.0298052827077552,0.0151240334554759,-0.063210453592203,-0.00481856584045996,5592
"SC","Stock merger",233,-0.0313747385321412,0.0152155113696634,-0.065598769906631,-0.00636283271702628,5592
"SC","Stock merger",234,-0.0321701938653496,0.0151745996769838,-0.0663876089983303,-0.00695921188575264,5592
"SC","Stock merger",235,-0.0322434439826313,0.0155691958734157,-0.0667615734287371,-0.00675504202251488,5592
"SC","Stock merger",236,-0.0336134979372144,0.0157961827272374,-0.0690232788397843,-0.00760453355083544,5592
"SC","Stock merger",237,-0.0330288971442675,0.0159755889161987,-0.0686458591834494,-0.00648201917394275,5592
"SC","Stock merger",238,-0.0348203781068078,0.0159779007315849,-0.0697441422697031,-0.00845935874022319,5592
"SC","Stock merger",239,-0.0363730328258408,0.0159397737858385,-0.0715401034124594,-0.0103643490509304,5592
"SC","Stock merger",240,-0.0370485606702774,0.0159530586558026,-0.0718986523359723,-0.0111287659931048,5592
"SC","Stock merger",241,-0.0366657050748047,0.016273801035915,-0.0726298322828371,-0.0105265165752106,5592
"SC","Stock merger",242,-0.0372299375767638,0.0163870650059034,-0.0733827994437116,-0.0105091226941483,5592
"SC","Stock merger",243,-0.0356037390135501,0.0162532128624203,-0.0708782276863833,-0.0094739840065521,5592
"SC","Stock merger",244,-0.0356216197293437,0.0161080011835854,-0.0714683065265456,-0.0100271466945168,5592
"SC","Stock merger",245,-0.0366781625162455,0.0161828009964385,-0.0719266200225302,-0.0105054760392801,5592
"SC","Stock merger",246,-0.0379008445670829,0.0166450525546843,-0.0746344132635249,-0.0102937579758128,5592
"SC","Stock merger",247,-0.038633382395427,0.016648237488666,-0.0757633749867315,-0.0119068850753163,5592
"SC","Stock merger",248,-0.038061517190731,0.0165093436443598,-0.0747066575037946,-0.0111447407295505,5592
"SC","Stock merger",249,-0.0391222389849999,0.0164669292513862,-0.0764091982033069,-0.0125167940648377,5592
"SC","Stock merger",250,-0.0393123993648589,0.0163370522340941,-0.0759294795933503,-0.0129624099282092,5592
"Gsynth","Full sample",-1,0.00109279036068112,0.0004656167920097,0.00021653941324518,0.00197548370674506,14847
"Gsynth","Full sample",0,0.00679306578970522,0.0010671742623977,0.00475932980998955,0.0088772901076709,14847
"Gsynth","Full sample",1,0.00980429675134473,0.00156171269853566,0.00673940478456408,0.0128203815846406,14847
"Gsynth","Full sample",2,0.0105302441273179,0.00183668074186829,0.00695367910854019,0.0140551089630465,14847
"Gsynth","Full sample",3,0.00939021593629267,0.00213375429008612,0.00516047279678509,0.0132844572436039,14847
"Gsynth","Full sample",4,0.00949944750097125,0.00229583500414664,0.00500585427499711,0.0137729397526053,14847
"Gsynth","Full sample",5,0.0100994809513257,0.00225117261096828,0.0056500707466827,0.0144221542175097,14847
"Gsynth","Full sample",6,0.00925194159778634,0.00222974826081604,0.00485186375357289,0.0135777252086742,14847
"Gsynth","Full sample",7,0.00839096298592155,0.00240233192595835,0.00378395517935675,0.0128728863329608,14847
"Gsynth","Full sample",8,0.00781424692805666,0.00225220616458133,0.00335412770778149,0.0120999449562257,14847
"Gsynth","Full sample",9,0.00810361113834349,0.00242421320674461,0.0031537762862871,0.0125072477313527,14847
"Gsynth","Full sample",10,0.00765920045051351,0.00238773515494564,0.00281648876507177,0.0119904705387584,14847
"Gsynth","Full sample",11,0.00797013430085963,0.00250536975926305,0.00303714680579449,0.0127231534270309,14847
"Gsynth","Full sample",12,0.00743688706168747,0.00245951904676707,0.00249124137496867,0.0120653176250824,14847
"Gsynth","Full sample",13,0.0069641005433204,0.00246556615378224,0.00199776312816169,0.0115908332329008,14847
"Gsynth","Full sample",14,0.00710816543461102,0.00258518005904294,0.00197683425512386,0.0119273237792375,14847
"Gsynth","Full sample",15,0.00690156462871502,0.00265253110040007,0.00157519798966363,0.0119821936665936,14847
"Gsynth","Full sample",16,0.006112220621101,0.00277141944979674,0.000450508253232097,0.0114946582618338,14847
"Gsynth","Full sample",17,0.00573851243313276,0.00269107943486767,5.35871429076558e-05,0.0106600502723257,14847
"Gsynth","Full sample",18,0.00584822614434314,0.00279135921208771,5.8089878701766e-05,0.0108402716097834,14847
"Gsynth","Full sample",19,0.0056404927169814,0.00278179385317173,-0.000216242024181791,0.0108431741593525,14847
"Gsynth","Full sample",20,0.00495685054178035,0.00291370299541265,-0.00122040093144899,0.0105375404523002,14847
"Gsynth","Full sample",21,0.00427987990329873,0.00295694535008075,-0.00166315186853744,0.010057680279116,14847
"Gsynth","Full sample",22,0.00381768611203256,0.00290897578364171,-0.00204190862435732,0.00947283164226693,14847
"Gsynth","Full sample",23,0.00330764603193914,0.00302307520557812,-0.00294433678216424,0.00911653676672754,14847
"Gsynth","Full sample",24,0.00342204640822379,0.00317851590582783,-0.00310312075849652,0.00939528409680897,14847
"Gsynth","Full sample",25,0.00294536370070627,0.00327415744363,-0.00388674192368382,0.00920811222792156,14847
"Gsynth","Full sample",26,0.00260648503699451,0.00346281992257704,-0.00463265532586167,0.009156656409834,14847
"Gsynth","Full sample",27,0.00232114861788661,0.00350945896668136,-0.00519712532511038,0.00881014301416411,14847
"Gsynth","Full sample",28,0.00158422405425655,0.00355619308237335,-0.00604743644709038,0.00813432222619092,14847
"Gsynth","Full sample",29,0.0014557385080272,0.00377405229320579,-0.00632906864317387,0.00863220348448,14847
"Gsynth","Full sample",30,0.00243547124615663,0.00360609793629358,-0.0052049048426597,0.00912142459267659,14847
"Gsynth","Full sample",31,0.00108902136508326,0.00386092489829778,-0.0069276617615344,0.00828552565819676,14847
"Gsynth","Full sample",32,0.000771308657279279,0.00378239398533377,-0.00693438938870361,0.00795787078286708,14847
"Gsynth","Full sample",33,0.000468086847716227,0.00390927248924611,-0.00730481713752004,0.00782861340990524,14847
"Gsynth","Full sample",34,-0.000791991489463943,0.00395646873656441,-0.0087264492093893,0.0065998359269586,14847
"Gsynth","Full sample",35,-0.00104453499453929,0.00421341293037993,-0.00966421639761959,0.00693719348197056,14847
"Gsynth","Full sample",36,-0.00129073816312732,0.00415760876276851,-0.00946958912511213,0.00674776668762063,14847
"Gsynth","Full sample",37,-0.00241719388079232,0.0042847727739507,-0.0108525445067462,0.00581005162017597,14847
"Gsynth","Full sample",38,-0.00287156051829645,0.00434478659910246,-0.0114275997619481,0.00543244873211142,14847
"Gsynth","Full sample",39,-0.00256321453648843,0.00452248588212643,-0.0115850004848686,0.00614594556539589,14847
"Gsynth","Full sample",40,-0.00378372986658229,0.00465989595779504,-0.0130593756582617,0.00497545673294594,14847
"Gsynth","Full sample",41,-0.00424486381714692,0.00493117208472145,-0.0141475694853272,0.00503215385322941,14847
"Gsynth","Full sample",42,-0.00467525262772058,0.00496287136360077,-0.0144907989731044,0.00473935632077882,14847
"Gsynth","Full sample",43,-0.00510291983438795,0.00518134493751213,-0.0155702711789278,0.00468222653319669,14847
"Gsynth","Full sample",44,-0.00552418185226712,0.00539179491422334,-0.0165144804386443,0.0046558556786611,14847
"Gsynth","Full sample",45,-0.00576876981435097,0.00540103078664393,-0.0166886789499094,0.00442520659776439,14847
"Gsynth","Full sample",46,-0.00609564885390963,0.00568518751904853,-0.0173350415442011,0.00478153906484219,14847
"Gsynth","Full sample",47,-0.00625116356721395,0.00578435402855864,-0.0177796048983367,0.00469488463311354,14847
"Gsynth","Full sample",48,-0.00612922293377586,0.00600624939038867,-0.018070926822827,0.00553781826627611,14847
"Gsynth","Full sample",49,-0.00612798409537746,0.00601778588963634,-0.0179480614225725,0.00510657644931119,14847
"Gsynth","Full sample",50,-0.00655995505714625,0.00605988372783745,-0.0182211120351022,0.00480715576630405,14847
